"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/15 - 12/31/15","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ" 
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer" 
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance" 
"6130.2","11/10/15","4278","ALLSTATE PARTS & SERVICE","CLEAR LAKE, IA","17503"," Fabricate and install (1) D","ALULIT","","Acct Closed","","","","","","","","","1.000","4.250","-3.250","31.85","151.78","-119.93","","15.500","12.500","3.000","598.30","404.22","194.08","","6.000","5.000","1.000","231.60","159.23","72.37","","4.500","2.500","2.000","173.70","84.46","89.24","","5.000","2.500","2.500","193.00","90.46","102.54","","12.000","20.000","-8.000","686.40","931.80","-245.40","","","","","","","","","12.000","0.000","12.000","414.56","0.00","414.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.000","46.750","9.250","2329.41","1821.95","507.46"
"SC3917.1","05/13/15","4267","ALTOONA ACE HARDWARE","","","  Diagnose and Repair outage in word "" Hardware"" at T&M"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.750","-2.750","0.00","129.79","-129.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.750","-2.750","0.00","129.79","-129.79"
"SC4054.1","08/21/15","4322","AMERICAN ABSTRACT","",""," Customer reports that the building sign is not illuminating at night.   Please fix it.  Customer can be reached by phone at 283 2266"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","82.60","-82.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","82.60","-82.60"
"6702.1","07/17/15","2658","AMERICAN CANCER SOCIETY","URBANDALE, IA","19366"," REMOVAL OF OLD SIGNAGE  Remove and discard non-lit sign panel above the front door, flip the faces in the existing DF monument sign and remove all existing window and door vinyl on the building (13 door glass graphics) except for address numbers. No patching","OTHER","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.500","5.500","0.000","303.27","250.73","52.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.500","5.500","0.000","303.27","250.73","52.54"
"6702.2","07/17/15","2658","AMERICAN CANCER SOCIETY","",""," Remove (2) parking signs from poles. This is TM if needed.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"6731.1","08/21/15","4554","AMERICAN CANCER SOCIETY--NEW LOCATION","DES MOINES, IA","19534"," INTERIOR WALL SIGN  Fabricate and install (1) non-lit interior wall logo on drywall surface behind reception desk. Size 39-3","OTHER","","Acct Closed","","","","","","","","","1.000","2.500","-1.500","31.85","89.29","-57.44","","7.000","8.750","-1.750","270.20","299.65","-29.45","","","","","","","","","4.000","3.500","0.500","154.40","118.23","36.17","","0.250","0.750","-0.500","9.66","27.04","-17.38","","2.000","0.000","2.000","200.20","0.00","200.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.250","15.500","-1.250","666.31","534.21","132.10"
"6731.2","08/21/15","4554","AMERICAN CANCER SOCIETY--NEW LOCATION","DES MOINES, IA","19565"," BUILDING SIGN, EAST ELEVATION Fabricate and install (1) non-lit building sign onto the decorative block wall area at the left edge of the light gray area. New sign to be 4' high, 6'7-3","BLDNON","","Acct Closed","","","","","","","","","1.000","0.000","1.000","31.85","0.00","31.85","","3.500","9.750","-6.250","135.10","313.88","-178.78","","","","","","","","","3.500","2.000","1.500","135.10","67.57","67.53","","2.000","2.250","-0.250","77.20","81.32","-4.12","","2.500","3.500","-1.000","257.40","170.17","87.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.500","17.500","-5.000","636.65","632.94","3.71"
"6731.3","08/21/15","4554","AMERICAN CANCER SOCIETY--NEW LOCATION","DES MOINES, IA","19588"," DOOR GRAPHICS--SECOND SURFACE  Provide and apply digitally printed logo (Printed on clear vinyl, backed with white vinyl) and white cut-vinyl for hours and phone number. HOURS: Mon-Fri 8:00 am - 4:30 pm (800)227-2345. This quote does not include any applicable permits which will be added to the final invoice. Door glass is 27-1","VINYL","","Acct Closed","","","","","","","","","0.500","0.500","0.000","15.92","17.85","-1.93","","","","","","","","","","","","","","","","","","","","","","","1.500","0.750","0.750","57.90","27.04","30.86","","1.000","0.000","1.000","57.20","0.00","57.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.000","1.250","1.750","131.02","44.89","86.13"
"6731.4","08/21/15","4554","AMERICAN CANCER SOCIETY--NEW LOCATION","DES MOINES, IA","19640"," BUILDING SIGN--FRONT ELEVATION, LOW POSITION Fabricate and install (1) non-lit building sign onto the corrugated metal wall area at the left edge of customer's office space. New sign to be 40"" high, 66-1","BLDNON","","Acct Closed","","","","","","","","","1.000","0.000","1.000","31.85","0.00","31.85","","3.500","3.250","0.250","135.10","103.99","31.11","","","","","","","","","3.500","3.250","0.250","135.10","109.80","25.30","","2.000","2.250","-0.250","77.20","81.19","-3.99","","2.500","3.500","-1.000","257.40","165.17","92.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.500","12.250","0.250","636.65","460.15","176.50"
"SC4083.1","09/05/15","4554","AMERICAN CANCER SOCIETY--NEW LOCATION","",""," She called to ask about crooked sign. Went to site and found that it is 1"," ","","Acct Closed","","","","","","","","","0.000","0.250","-0.250","0.00","8.94","-8.94","","0.000","4.500","-4.500","0.00","159.73","-159.73","","","","","","","","","0.000","3.000","-3.000","0.00","101.35","-101.35","","0.000","1.000","-1.000","0.00","35.71","-35.71","","","","","","","","","0.000","3.000","-3.000","0.00","140.52","-140.52","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.89","-16.89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","12.250","-12.250","0.00","463.14","-463.14"
"SC3813.1","02/11/15","3584","AMERICAN LEGION HALL","",""," Mike reports that the building sign we worked on in November is flickering and not very bright.   He would like us to take a look at it to determine if it is the same problem that MAY be under warranty or if it is a new problem.  ( I do not see that we worked on the sign in November.) "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.750","-7.750","0.00","347.87","-347.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.750","-7.750","0.00","347.87","-347.87"
"6685.1","06/30/15","2906","AMERICAN MARKING","",""," Cut customer supplied .040 material into specific sizes the  customer requested. "," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","40.05","-40.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","40.05","-40.05"
"6954.4","10/20/15","2906","AMERICAN MARKING","",""," 21 SF of:  .080 Aluminum. (205-0256) "," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","17.37","-17.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","17.37","-17.37"
"SC4020.1","07/29/15","4347","AMES MUNICIPLE POWER","",""," customer reports that the neon building sign is not working.  This happened after the rain yesterday.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.750","-4.750","0.00","224.17","-224.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.750","-4.750","0.00","224.17","-224.17"
"6632.5","06/30/15","2798","ANCHOR SIGN CO","WEST DES MOINES, IA","19157"," Acquisition of permits. NOTE: Permit fees will be an extra charge listed separately at cost on the final invoice.","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","77.20","0.00","77.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","77.20","0.00","77.20"
"6632.6","06/30/15","2798","ANCHOR SIGN CO","WEST DES MOINES, IA","19158"," Remove and discard building sign and faces from existing pole sign structure. No patching or painting. Just silicone.","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","9.000","-9.000","0.00","237.99","-237.99","","","","","","","","","0.000","0.500","-0.500","0.00","16.89","-16.89","","","","","","","","","7.500","4.000","3.500","395.02","183.77","211.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.500","13.500","-6.000","395.02","438.65","-43.63"
"6632.7","06/30/15","2798","ANCHOR SIGN CO","WEST DES MOINES, IA","19159"," Receive, inspect and install (1) set LED illuminated channel letters on raceway with logo and ""rainbow"".","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","38.60","0.00","38.60","","","","","","","","","","","","","","","","","","","","","","","4.000","9.750","-5.750","400.40","454.55","-54.15","","","","","","","","","1.000","0.000","1.000","34.55","0.00","34.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.000","9.750","-3.750","473.55","454.55","19.00"
"6632.8","06/30/15","2798","ANCHOR SIGN CO","WEST DES MOINES, IA","19160"," Receive, inspect and install (2) Panaflex faces for D","FFACE","","Acct Closed","","","","","","","","","","","","","","","","0.500","6.250","-5.750","19.30","208.72","-189.42","","","","","","","","","0.000","2.000","-2.000","0.00","67.56","-67.56","","","","","","","","","4.500","8.000","-3.500","486.20","374.66","111.54","","","","","","","","","1.000","0.000","1.000","34.55","0.00","34.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.000","16.250","-10.250","540.05","650.94","-110.89"
"6632.9","11/25/15","2798","ANCHOR SIGN CO","",""," Paint Pylon sign cabinet and retainers.  Anchor Sign to supply the paint.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","10.000","-10.000","0.00","468.35","-468.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","10.000","-10.000","0.00","468.35","-468.35"
"6645.1","06/30/15","2798","ANCHOR SIGN CO","DES MOINES, IA","19141"," Acquisition of permits. NOTE: Permit fees will be an extra charge listed separately at cost on the final invoice. ","BLDILL","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","53.81","-53.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","77.20","0.00","77.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","1.750","0.250","77.20","53.81","23.39"
"6645.5","06/30/15","2798","ANCHOR SIGN CO","DES MOINES, IA","19142"," Remove (4) faces from existing pylon sign and (1) illuminated building sign cabinet. Discard all.","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.000","0.000","15.000","790.04","0.00","790.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.000","0.000","15.000","790.04","0.00","790.04"
"6645.6","06/30/15","2798","ANCHOR SIGN CO","DES MOINES, IA","19143"," Receive, inspect and install (1) 5´ x 20´ illuminated building sign cabinet.","BLDILL","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.750","0.250","38.60","22.21","16.39","","","","","","","","","","","","","","","","","","","","","","","5.000","0.000","5.000","514.80","0.00","514.80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.000","0.750","5.250","553.40","22.21","531.19"
"6645.7","06/30/15","2798","ANCHOR SIGN CO","DES MOINES, IA","19144"," Receive, inspect and install (4) replacement faces for existing pylon structure. ","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","38.60","0.00","38.60","","","","","","","","","","","","","","","","","","","","","","","4.000","0.000","4.000","400.40","0.00","400.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.000","0.000","5.000","439.00","0.00","439.00"
"6715.1","07/22/15","2798","ANCHOR SIGN CO","OTTUMWA, IA","19517"," Permit acquisition. NOTE: Permit fees will be an extra charge listed separately at cost on the final invoice.","BLDILL","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","77.20","0.00","77.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","77.20","0.00","77.20"
"6715.2","07/22/15","2798","ANCHOR SIGN CO","OTTUMWA, IA","19518"," Reface and LED Retrofit (1) 52 square foot existing cabinet on the front elevation as depicted in the drawings. Connect to existing electrical. Sign A. Anchor Sign to provide new face, LED's, power supplies and paint for cabinet and retainers.  The LEDs will be pre-mounted on a baffle insert for Eagle techs to screw into the back of the cabinet.","BLDILL","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","38.60","0.00","38.60","","","","","","","","","","","","","","","","","","","","","","","7.500","10.500","-3.000","600.60","492.66","107.94","","0.000","3.250","-3.250","0.00","149.08","-149.08","","2.660","0.000","2.660","91.90","0.00","91.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.160","13.750","-2.590","731.10","641.74","89.36"
"6715.3","07/22/15","2798","ANCHOR SIGN CO","OTTUMWA, IA","19519"," Reface and LED Retrofit (1) 45 square foot existing cabinet on the side elevation as depicted in the drawings. Connect to existing electrical. Sign B. Anchor Sign to provide new face, LED's, power supplies and paint for cabinet and retainers.  The LEDs will be pre-mounted on a baffle insert for Eagle techs to screw into the back of the cabinet.","BLDILL","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","38.60","0.00","38.60","","","","","","","","","","","","","","","","","","","","","","","7.500","10.500","-3.000","600.60","487.33","113.27","","","","","","","","","2.660","0.000","2.660","91.90","0.00","91.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.160","10.500","0.660","731.10","487.33","243.77"
"6715.4","07/30/15","2798","ANCHOR SIGN CO","OTTUMWA, IA","19520"," Install (1) 45 square foot wall sign on the side elevation as depicted in the drawings and connect to electrical.","BLDILL","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","38.60","0.00","38.60","","","","","","","","","","","","","","","","","","","","","","","7.500","10.000","-2.500","600.60","464.40","136.20","","","","","","","","","2.660","0.000","2.660","91.90","0.00","91.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.160","10.000","1.160","731.10","464.40","266.70"
"6715.5","10/14/15","2798","ANCHOR SIGN CO","",""," Extra trip to install baffle & LED's. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"6981.1","12/16/15","4691","ANDERSON REAL ESTATE","ADEL, IA","20314"," Fabricate and install D","JOBPRN","","Acct Closed","","","","","","","","","1.000","1.500","-0.500","31.85","53.58","-21.73","","0.500","0.000","0.500","19.30","0.00","19.30","","","","","","","","","1.000","0.500","0.500","38.60","16.89","21.71","","3.000","1.750","1.250","115.80","63.33","52.47","","3.500","6.000","-2.500","257.40","296.01","-38.61","","","","","","","","","2.000","0.000","2.000","69.09","0.00","69.09","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","50.66","-50.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.000","11.250","-0.250","532.04","480.47","51.57"
"6699.1","07/08/15","2602","ANKENY AREA CHAMBER OF COMMERCE","ANKENY, IA","19526"," Supply (1) 2´ x 8´ single-faced, printed banner w","BANPRN","","Acct Closed","","","","","","","","","0.000","1.000","-1.000","0.00","35.71","-35.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","47.60","-47.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","83.31","-83.31"
"6498.1","05/08/15","4439","ANKENY CHRISTIAN ACADEMY","ANKENY, IA","18513"," Furnish and install non-lit flat 1","GEMINI","GEMINI","Acct Closed","","","","","","","","","1.000","2.000","-1.000","31.85","71.43","-39.58","","1.000","0.000","1.000","38.60","0.00","38.60","","","","","","","","","","","","","","","","","","","","","","","4.500","6.250","-1.750","257.40","304.90","-47.50","","","","","","","","","1.000","0.000","1.000","34.55","0.00","34.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.500","8.250","-0.750","362.40","376.33","-13.93"
"6498.2","05/08/15","4439","ANKENY CHRISTIAN ACADEMY","ANKENY, IA","18641"," Furnish and install non-lit flat 1","GEMINI","GEMINI","Acct Closed","","","","","","","","","1.000","2.000","-1.000","31.85","71.43","-39.58","","1.000","0.000","1.000","38.60","0.00","38.60","","","","","","","","","","","","","","","","","","","","","","","4.500","3.000","1.500","257.40","148.01","109.39","","","","","","","","","1.000","0.000","1.000","34.55","0.00","34.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.500","5.000","2.500","362.40","219.44","142.96"
"6498.3","05/08/15","4439","ANKENY CHRISTIAN ACADEMY","ANKENY, IA","18673"," Furnish and install non-lit flat 1","GEMINI","GEMINI","Acct Closed","","","","","","","","","1.000","4.500","-3.500","31.85","160.72","-128.87","","11.000","10.000","1.000","424.60","326.80","97.80","","","","","","","","","4.000","1.500","2.500","154.40","50.68","103.72","","6.000","5.500","0.500","231.60","197.86","33.74","","5.500","22.500","-17.000","572.00","1052.60","-480.60","","","","","","","","","1.000","0.000","1.000","34.55","0.00","34.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.500","44.000","-15.500","1449.00","1788.66","-339.66"
"6498.4","04/15/15","4439","ANKENY CHRISTIAN ACADEMY","",""," Custom Color Processing fee:  (1) Formed Plastic painted PMS blue 2747- gloss. (1)Formed plastic painted pms cool grey 11-gloss. SAMPLES.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"SC4004.1","07/14/15","3478","ANKENY DENTAL PROFESSIONALS, P.C.","",""," Customer reports that the building sign is coming off the outside brick.  Please secure.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","47.19","-47.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","47.19","-47.19"
"SC3828.1","03/01/15","3042","ANKENY DINER","",""," Red"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","126.42","-126.42","","","","","","","","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","109.06","-109.06","","0.000","0.500","-0.500","0.00","21.83","-21.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.000","-7.000","0.00","257.31","-257.31"
"SC3867.1","04/01/15","3042","ANKENY DINER","",""," Customer has a neon clock that is wired into the wall.  The neon is out.  He would like us to take a look at it to determine if we can fix it or not.  If so, please fix.   "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.750","-2.750","0.00","129.79","-129.79","","0.000","6.000","-6.000","0.00","295.34","-295.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","8.750","-8.750","0.00","425.13","-425.13"
"SC3969.1","06/17/15","3042","ANKENY DINER","",""," Customer says that there is still neon out on north side of building and west.   Please repair.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","6.250","-6.250","0.00","294.95","-294.95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","6.250","-6.250","0.00","294.95","-294.95"
