"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/10 - 12/31/10","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ"
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer"
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance"
"2769.2","04/16/10","2809","ACCEL SIGN GROUP","",""," Install (1) S"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","63.00","-63.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","63.00","-63.00"
"SC1912.1","03/16/10","2809","ACCEL SIGN GROUP","",""," Provide Technical Survey.  NTE $200.00. Previous tenant- Shoe Carnival."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","63.00","-63.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","63.00","-63.00"
"SC1981.1","04/28/10","2809","ACCEL SIGN GROUP","",""," Sign has outages.  LEDs may be coming loose on the backs of the letters.  Check and report back to Rich T. what the problem is.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","50.40","-50.40","","0.000","3.750","-3.750","0.00","164.50","-164.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.750","-4.750","0.00","214.90","-214.90"
"SC1983.1","04/29/10","2809","ACCEL SIGN GROUP","",""," Debrand-Remove and scrap (1) set of raceway letters.  Cap electric is possible turn off breaker to sign.  Fill holes with caulking.  Take before and after photos.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","195.30","-195.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","195.30","-195.30"
"SC1993.1","05/10/10","2809","ACCEL SIGN GROUP","",""," Go to site and clean all dust out of the channel letters.  Take good photos to show the work is completed.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","5.000","-5.000","0.00","217.00","-217.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","5.000","-5.000","0.00","217.00","-217.00"
"SC1919.1","03/17/10","1500","ACCOR NORTH AMERICAN/ G6 HOSPITALITY LLC","",""," Lights out in the small ""M6"" sign non the north side of the building.  Take Photos of the inside of the sign.  **Check all signs on the property. If needed, repair"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","126.00","-126.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","126.00","-126.00"
"SC1848.1","01/11/10","7900","ACG","",""," Exterior Signage is not coming on. Per the electrician all signage has power.  Rt- Email Carol Torro at cstorro@aaamichigan.com when work is completed with the date work was done and what was done.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","21.70","-21.70","","0.000","2.500","-2.500","0.00","92.76","-92.76","","0.000","1.000","-1.000","0.00","43.40","-43.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","157.86","-157.86"
"SC1868.1","02/03/10","7900","ACG","",""," (3) trips to replace ballast in monument sign:"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","10.750","-10.750","0.00","503.30","-503.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","10.750","-10.750","0.00","503.30","-503.30"
"SC2153.1","12/03/10","3058","ACHESON AUTO SALES & SERVICES","",""," Send service tech to trouble shoot and make necessary repairs to pole cabinet sign that is not lighting."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","126.00","-126.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","126.00","-126.00"
"SC2152.1","12/03/10","1800","ACME ELECTRIC","",""," Replace bulbs that are out in channel letters on building.  Ask Jim Johnson which ones are out. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"SC2014.1","06/15/10","1870","ACTION ACCENTS","",""," Repair falling signage (the sign facing Douglas). "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","50.40","-50.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","50.40","-50.40"
"2980.1","08/20/10","2960","ACTION SERVICES GROUP","WEST DES MOINES, IA","7418"," Remove the existing awning. Remove and dispose of the torn fabric. Recover the frame with new fabric that has MEN´S WEARHOUSE copy painted on it. Reinstall the awning on the existing poles.","AWNREC","","Acct Closed","","","","","","","","","1.000","0.750","0.250","30.40","22.10","8.30","","9.000","11.750","-2.750","277.40","396.26","-118.86","","","","","","","","","5.000","0.000","5.000","152.00","0.00","152.00","","0.000","0.500","-0.500","0.00","14.73","-14.73","","7.000","12.750","-5.750","462.70","558.60","-95.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.000","25.750","-3.750","922.50","991.69","-69.19"
"SC2065.1","08/27/10","2960","ACTION SERVICES GROUP","",""," Repair the word ""WEAR"" on the front of the building.  Make sure to read attached paperwork CAREFULLY and get EVERYTHING filled out correctly. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","126.00","-126.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","126.00","-126.00"
"3220.1","12/17/10","2450","ADVENTURE LIGHTING","Des Moines, IA","8473"," Provide materials and labor to cut and apply vinyl on a 2011 Chevrolet cargo van.  Graphics will be put on both sides and on the back door. Van to be dropped off at and picked up from Eagle Sign Co.","VINYL","","Acct Closed","","","","","","","","","1.000","0.250","0.750","30.40","7.37","23.03","","","","","","","","","","","","","","","","","","","","","","","8.000","4.750","3.250","243.20","155.93","87.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.000","5.000","4.000","273.60","163.30","110.30"
"2756.1","04/19/10","2321","AFSCME COUNCIL 61","DES MOINES, IA","7215"," Furnish and install (1) 12´7""H x 43´W S","BANPRN","","Acct Closed","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","1.000","0.000","1.000","30.40","0.00","30.40","","","","","","","","","","","","","","","","","","","","","","","15.000","9.250","5.750","968.10","413.70","554.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.000","9.250","7.750","1028.90","413.70","615.20"
"SC1859.1","01/29/10","2321","AFSCME COUNCIL 61","",""," Remove vinyl that is coming off south side of the billboard."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","5.000","-5.000","0.00","199.50","-199.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","5.000","-5.000","0.00","199.50","-199.50"
"2877.1","06/30/10","2917","AIB COLLEGE OF BUSINESS","DES MOINES, IA","7460"," Furnish and install vinyl graphics as per Eagle Sign Co. drawing #0510-7460-00. Install on their bus per artwork 2 sides and back of bus with see-through vinyl on back window. Bus dropped off and picked up at Eagle Sign Co.","VINYL","","Acct Closed","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","","","","","","","","","","","","","","","","","","","","","","14.000","16.000","-2.000","425.60","539.62","-114.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.000","16.000","-1.000","456.00","539.62","-83.62"
"2840.1","05/26/10","2894","AIRPORT SIGNS & GRAPHICS","",""," Disconnect electric leading to sign.  Unbolt the sign from the match-plate and set it in the front overhead door next to the pole.  Installers may need some carts to move the sign into the doorway.  The landlord works from 7 a.m. to 3 p.m.  Shawn will call when he has updated the graphics to schedule a time to reinstall the sign and reconnect the electric.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.000","-7.000","0.00","310.80","-310.80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.000","-7.000","0.00","310.80","-310.80"
"2738.1","04/02/10","2821","ALL ABOUT NAILS","WEST DES MOINES, IA","6803"," Fabricate one set of LED-illuminated channel letters.  ""All About"" copy is on an oval logo.  Individual letters read ""NAILS"".  Illumination is done with Sloan red LED´s.  Faces are 1","CLLIT","","Acct Closed","","","","","","","","","1.000","0.500","0.500","30.40","14.73","15.67","","15.000","16.250","-1.250","456.00","506.86","-50.86","","4.000","2.000","2.000","121.60","64.60","57.00","","","","","","","","","2.000","4.000","-2.000","60.80","133.86","-73.06","","5.000","7.000","-2.000","386.40","279.30","107.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.000","29.750","-2.750","1055.20","999.35","55.85"
"2761.1","04/05/10","2821","ALL ABOUT NAILS","",""," Complete electrical connection to sign. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","50.40","-50.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","50.40","-50.40"
"2805.1","04/28/10","2869","ALL STAR SIGNS","",""," Complete survey on all signs on site.  Provide dimensions of all existing signage.  Need straight on photos of storefront and north walls and of all existing signs and distant photos of building and elevations. Need color match for both the store front and north walls.  Need measurements for scale for each elevation (Store front and north wall).  Survey suites 110-111"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","86.80","-86.80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","86.80","-86.80"
"3119.1","10/20/10","2869","ALL STAR SIGNS","",""," Remove signs on store and caulk holes and remove door vinyl.  Read attached document carefully."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","54.60","-54.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","54.60","-54.60"
"3197.1","12/07/10","2869","ALL STAR SIGNS","GRIMES, IA","8445"," Receive, inspect and install (1) set of L.E.D. channel letters and logo on (3) raceways. Install door vinyl.","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","","","","","","","","","","","","","","","","","","","","","","9.000","14.250","-5.250","689.50","609.70","79.80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.000","14.250","-4.250","719.90","609.70","110.20"
"3216.1","12/15/10","2869","ALL STAR SIGNS","AMES, IA","8505"," Complete a sign survey including: dimensions of sign area on building, straight on front and side building photos, a building color match, pylon sign details including best placement for one if none currently exists.","OTHER","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.500","0.000","2.500","115.50","0.00","115.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.500","0.000","2.500","115.50","0.00","115.50"
