"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/16 - 12/31/16","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ" 
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer" 
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance" 
"7154.1","03/01/16","18600","CAT SCALE","MERIDIAN, MS","20827"," (5) standard packages","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","133.18","-133.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","29.69","-29.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.750","-4.750","0.00","162.87","-162.87"
"7156.1","03/05/16","18600","CAT SCALE","ELKTON, MD","20836"," Fabricate (2x) replacement face for s","BLDILL","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.750","-4.750","0.00","160.46","-160.46","","","","","","","","","0.000","2.500","-2.500","0.00","84.47","-84.47","","0.000","2.500","-2.500","0.00","90.00","-90.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","9.750","-9.750","0.00","334.93","-334.93"
"7156.2","03/31/16","18600","CAT SCALE","",""," Shipping returned faces to Eagle.  Making two more "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"7169.1","02/12/16","18600","CAT SCALE","FERNDALE, WA","20874"," (1) 5x20 overhead sign; (1) pole, non-intercom side","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","132.69","-132.69","","","","","","","","","0.000","0.500","-0.500","0.00","16.90","-16.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.750","-4.750","0.00","149.59","-149.59"
"7170.1","02/17/16","18600","CAT SCALE","",""," Site Survey for Sign Band measurements and mounting details.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"7170.2","03/31/16","18600","CAT SCALE","MONTEBELLO, CA","21025"," Fabricate (1) 24""x 12'10"" s","BLDILL","","Acct Closed","","","","","","","","","1.000","0.500","0.500","31.85","17.85","14.00","","10.500","6.250","4.250","405.30","193.97","211.33","","1.500","3.750","-2.250","57.90","86.85","-28.95","","4.500","2.000","2.500","173.70","67.56","106.14","","4.500","2.250","2.250","173.70","81.08","92.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","11.58","-11.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.000","15.250","6.750","842.45","458.89","383.56"
"7170.3","04/10/16","18600","CAT SCALE","MONTEBELLO, CA","21026"," fabricate (1) 24""x9' s","BLDILL","","Acct Closed","","","","","","","","","1.000","0.000","1.000","31.85","0.00","31.85","","8.900","8.500","0.400","343.54","267.31","76.23","","2.000","2.500","-0.500","77.20","57.90","19.30","","3.500","2.000","1.500","135.10","67.56","67.54","","4.500","2.000","2.500","173.70","72.04","101.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","11.58","-11.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.900","15.500","4.400","761.39","476.39","285.00"
"7170.4","04/10/16","18600","CAT SCALE","MONTEBELLO, CA","21047"," Install (2) s","BLDILL","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"7174.1","02/17/16","18600","CAT SCALE","WALCOTT, IA","20903"," (10) Intercom front faces ","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","42.23","-42.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","42.23","-42.23"
"7182.1","02/18/16","18600","CAT SCALE","TULSA, OK","20912"," (1) Intercom sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"7185.1","02/18/16","18600","CAT SCALE","",""," Ship one speaker sign overnight.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"7198.1","02/24/16","18600","CAT SCALE","MAHWAH, NJ","20954"," (1) intercom sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"7202.1","03/02/16","18600","CAT SCALE","WALCOTT, IA","20958"," (1) Intercom front face, custom cut size 17”x36.25” for CAT #3","POLLIT","","Acct Closed","","","","","","","","","0.000","0.750","-0.750","0.00","26.79","-26.79","","0.000","1.000","-1.000","0.00","33.77","-33.77","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","63.09","-63.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","123.65","-123.65"
"7204.1","02/29/16","18600","CAT SCALE","EL PASO, TX","20971"," (1) Set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","6.750","-6.750","0.00","156.33","-156.33","","","","","","","","","","","","","","","","0.000","3.250","-3.250","0.00","117.37","-117.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","10.000","-10.000","0.00","273.70","-273.70"
"7205.1","03/02/16","18600","CAT SCALE","FLOWOOD, MS","20974"," (2) plex face for 85.5""x60"" cabinet, Yellow and Black vinyl","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","2.750","-2.750","0.00","94.35","-94.35","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","72.04","-72.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.750","-4.750","0.00","166.39","-166.39"
"7208.1","02/29/16","18600","CAT SCALE","SAN ANTONIO, TX","21010"," (1) Intercom Sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","17.37","-17.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","17.37","-17.37"
"7213.1","03/25/16","18600","CAT SCALE","HOUSTON, TX","20844"," Fabricate Canopy, four sided - (2) 5' 4 1","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","240.000","-240.000","0.00","8102.15","-8102.15","","0.000","18.750","-18.750","0.00","563.08","-563.08","","0.000","24.250","-24.250","0.00","847.33","-847.33","","0.000","4.250","-4.250","0.00","155.50","-155.50","","","","","","","","","0.000","3.500","-3.500","0.00","200.95","-200.95","","","","","","","","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","63.94","-63.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","292.500","-292.500","0.00","9932.95","-9932.95"
"7213.2","03/31/16","18600","CAT SCALE","HOUSTON, TX","21108"," canopy installation; no permit fees included","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"7223.1","03/07/16","18600","CAT SCALE","WAMSUTTER, WY","21059"," 20' retainer for 5x20 (in two pieces); full set of bottom c-covers","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","129.32","-129.32","","","","","","","","","0.000","1.000","-1.000","0.00","33.78","-33.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.750","-4.750","0.00","163.10","-163.10"
"7226.1","03/11/16","18600","CAT SCALE","SAN ANTONIO, TX","21091"," (1) Set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","6.000","-6.000","0.00","146.93","-146.93","","0.000","2.500","-2.500","0.00","57.90","-57.90","","","","","","","","","0.000","3.750","-3.750","0.00","135.48","-135.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","5.79","-5.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","12.500","-12.500","0.00","346.10","-346.10"
"7244.1","03/21/16","18600","CAT SCALE","ROBSTOWN, TX","21140"," (1) Set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","11.750","-11.750","0.00","280.10","-280.10","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","135.47","-135.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","17.37","-17.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","16.250","-16.250","0.00","432.94","-432.94"
"7245.1","03/21/16","18600","CAT SCALE","WALCOTT, IA","21141"," (1) Intercom sign for CAT# 1879; (4) Bottom center C-covers","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","78.17","-78.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","78.17","-78.17"
"7246.1","03/21/16","18600","CAT SCALE","WALCOTT, IA","21142"," (1) Intercom sign for CAT# 1878; (4) bottom center C-covers","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","2.750","-2.750","0.00","72.38","-72.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.750","-2.750","0.00","72.38","-72.38"
"7250.1","03/22/16","18600","CAT SCALE","VAN, TX","21144"," (1) Set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","6.250","-6.250","0.00","144.75","-144.75","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","135.48","-135.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","5.79","-5.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","10.250","-10.250","0.00","286.02","-286.02"
"7251.1","03/22/16","18600","CAT SCALE","TERRELL, TX","21145"," (1) Set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","6.250","-6.250","0.00","152.72","-152.72","","","","","","","","","","","","","","","","0.000","3.250","-3.250","0.00","117.37","-117.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","9.500","-9.500","0.00","270.09","-270.09"
"7259.1","03/21/16","18600","CAT SCALE","KINGMAN, AZ","21163"," (1) Intercom Sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.69","-8.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.69","-8.69"
"7260.1","03/21/16","18600","CAT SCALE","ELK RUN HEIGHTS, IA","21160"," (1) Intercom Sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","2.750","-2.750","0.00","84.69","-84.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.750","-2.750","0.00","84.69","-84.69"
"7264.1","04/19/16","18600","CAT SCALE","MERIDIAN, MS","21168"," (4) Standard Packages and (1) High Wind Pkg. for Jacksonville, FL # 1839","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","111.96","-111.96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","111.96","-111.96"
"7274.1","03/28/16","18600","CAT SCALE","WICHITA FALLS, TX, TX","21207"," (1) Standard Package","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","66.35","-66.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","66.35","-66.35"
"7277.1","03/28/16","18600","CAT SCALE","MONMOUTH, IL","21222"," (1) Custom Intercom Front Face","POLLIT","","Acct Closed","","","","","","","","","0.000","0.500","-0.500","0.00","17.85","-17.85","","0.000","1.000","-1.000","0.00","34.74","-34.74","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","45.00","-45.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.750","-2.750","0.00","97.59","-97.59"
"7280.1","04/25/16","18600","CAT SCALE","Davenport, IA","21231"," (1) LED 5x20 overhead sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","39.250","-39.250","0.00","1288.81","-1288.81","","0.000","33.250","-33.250","0.00","1029.67","-1029.67","","0.000","5.000","-5.000","0.00","170.83","-170.83","","0.000","11.250","-11.250","0.00","410.98","-410.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","88.750","-88.750","0.00","2900.29","-2900.29"
"7293.1","04/08/16","18600","CAT SCALE","FLOWOOD, MS","21244"," (1) Plex face for 85.5""x60"" cabinet, Yellow vinyl, CAT logo and ENTER in Black vinyl","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","72.26","-72.26","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","35.95","-35.95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","108.21","-108.21"
"7302.1","04/05/16","18600","CAT SCALE","WARSAW, NC","21270"," (1) intercom sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"7314.1","04/21/16","18600","CAT SCALE","WALCOTT, IA","21299"," Fabricate (2) replacement face for s","BLDILL","","Acct Closed","","","","","","","","","0.000","0.500","-0.500","0.00","17.85","-17.85","","0.000","1.500","-1.500","0.00","52.12","-52.12","","","","","","","","","0.000","1.750","-1.750","0.00","59.12","-59.12","","0.000","3.000","-3.000","0.00","108.33","-108.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","6.750","-6.750","0.00","237.42","-237.42"
"7331.1","05/02/16","18600","CAT SCALE","MONROE, NC","21389"," (4) LED Conversion kits for undercanopy lights","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","0.00","0.00","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","0.00","0.00","0.00"
"7336.1","04/22/16","18600","CAT SCALE","SHREVEPORT, LA","21393"," (1) Set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","7.750","-7.750","0.00","187.46","-187.46","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","135.47","-135.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","11.500","-11.500","0.00","322.93","-322.93"
"7338.1","04/19/16","18600","CAT SCALE","",""," Ship 1 speaker sign to : Cat # 730, TA 153 Wiggins Rd, Chandler, NC. 28175. Phone: 828 665 1156.  2nd Day Air. "," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","17.37","-17.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","17.37","-17.37"
"7340.1","04/21/16","18600","CAT SCALE","JOPLIN, MO","21409"," (1) Intercom sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.69","-8.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.69","-8.69"
"7351.1","04/28/16","18600","CAT SCALE","WALCOTT, IA","21424"," (10) Front and (10) Rear intercom faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","31.85","-31.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","31.85","-31.85"
"7354.1","05/03/16","18600","CAT SCALE","BLACKSBURG, SC","21437"," (1) Set of 5x20 faces","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","8.000","-8.000","0.00","185.28","-185.28","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","135.48","-135.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","11.750","-11.750","0.00","320.76","-320.76"
"7359.1","05/24/16","18600","CAT SCALE","MERIDIAN, MS","21470"," (4) Std pkgs, (1) Hurricane pkg, South Bay, FL, #1875","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","5.500","-5.500","0.00","166.97","-166.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","5.500","-5.500","0.00","166.97","-166.97"
"7366.1","05/04/16","18600","CAT SCALE","KANNAPOLIS, NC","21491"," (1) 5x20; (1) pole, non-intercom side","MONDF","","Acct Closed","","","","","","","","","","","","","","","","0.000","5.000","-5.000","0.00","160.68","-160.68","","","","","","","","","0.000","1.000","-1.000","0.00","33.78","-33.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","6.000","-6.000","0.00","194.46","-194.46"
"7383.1","05/10/16","18600","CAT SCALE","AVOCA, IA","21536"," (1) Intercom Sign","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","17.37","-17.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","17.37","-17.37"
"7387.1","05/18/16","18600","CAT SCALE","VALDOSTA, GA","21615"," (1) 5x20; (1) pole, non-intercom side ","POLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","6.500","-6.500","0.00","211.34","-211.34","","","","","","","","","0.000","0.500","-0.500","0.00","16.90","-16.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.000","-7.000","0.00","228.24","-228.24"
