"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/08 - 12/31/08","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ"
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer"
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance"
"1657.1","03/21/08","1660","ACE CONSTRUCTION","",""," Permit(s)"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1657.2","04/30/08","1660","ACE CONSTRUCTION","GRIMES, IA","2248A"," Fabricate and install one 8' long awning with a 4' projection.  Make the front panel 18"" tall.  Awning pitch is 4","AWNNON","","Acct Closed","","","","","","","","","","","","","","","","0.000","9.000","-9.000","0.00","307.80","-307.80","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","39.32","-39.32","","6.000","4.000","2.000","696.00","170.80","525.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.000","14.250","-8.250","696.00","517.92","178.08"
"SC1514.1","11/17/08","1800","ACME ELECTRIC","",""," Have (2) installation techs with the 65' crane service the sign on the front (west side) of building - sign is not lighting.  Also, have the installation techs remove the ""Sprint"" face panel from the pole sign.   Acme Tools will put a new one in."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","106.40","-106.40","","0.000","2.000","-2.000","0.00","79.46","-79.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","185.86","-185.86"
"1751.1","05/05/08","1870","ACTION ACCENTS","",""," Permit(s)"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1751.2","06/02/08","1870","ACTION ACCENTS","DES MOINES, IA","3622A"," Furnish and install 2 new monument sign faces as per drawing DSN#809040H.","MONDF","","Acct Closed","","","","","","","","","1.000","1.250","-0.250","30.40","36.82","-6.42","","1.500","1.000","0.500","45.60","29.95","15.65","","","","","","","","","","","","","","","","6.000","6.000","0.000","182.40","194.16","-11.76","","2.000","6.500","-4.500","166.60","279.30","-112.70","","0.000","0.500","-0.500","0.00","21.00","-21.00","","0.000","0.500","-0.500","0.00","21.00","-21.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.500","15.750","-5.250","425.00","582.23","-157.23"
"1751.3","06/02/08","1870","ACTION ACCENTS","DES MOINES, IA","3651A"," Furnish and install two building signs as per drawing DSN#801240H.","OTHER","","Acct Closed","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","1.000","0.250","0.750","30.40","7.13","23.27","","","","","","","","","","","","","","","","5.000","3.250","1.750","152.00","104.89","47.11","","3.000","1.500","1.500","249.90","63.00","186.90","","0.000","0.500","-0.500","0.00","21.70","-21.70","","0.000","2.000","-2.000","0.00","86.10","-86.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.000","7.500","2.500","462.70","282.82","179.88"
"1864.1","07/30/08","2321","AFSCME COUNCIL 61","DES MOINES, IA","3990"," Furnish and install (2) 12'-7""H x 43'-0""W billboard faces with vinyl graphics applied firat surface. Reference DSN #800350J1","OTHER","","Acct Closed","","","","","","","","","2.000","1.250","0.750","60.80","36.82","23.98","","4.000","0.000","4.000","121.60","0.00","121.60","","","","","","","","","","","","","","","","","","","","","","","21.000","19.000","2.000","1749.30","804.34","944.96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.000","20.250","6.750","1931.70","841.16","1090.54"
"1835.1","07/17/08","3210","AJ'S ON EAST COURT AVENUE","DES MOINES, IA","3979"," Furnish and install (1) 5'x 3' x 3', (1) 8'x 3' x 3' and (1) 18'x 3' x 3' shed style awnings with closed ends, black Sunbrella fabric, painted graphics 'AJ's on 419 E Court Avenue' on the 8' & the 18' awnings only. Red border line on all three awnings, all aluminum frames painted black. Reference DSN #802120J1-3","AWNNON","","Acct Closed","","","","","","","","","1.000","3.250","-2.250","30.40","98.80","-68.40","","29.000","24.750","4.250","881.60","727.59","154.01","","","","","","","","","19.000","3.000","16.000","577.60","102.60","475.00","","0.000","1.000","-1.000","0.00","29.47","-29.47","","8.000","10.250","-2.250","666.40","471.80","194.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.000","42.250","14.750","2156.00","1430.26","725.74"
"1835.2","08/25/08","3210","AJ'S ON EAST COURT AVENUE","DES MOINES, IA","4353"," Engineering","OTHER","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","137.20","-137.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","137.20","-137.20"
"1835.3","08/25/08","3210","AJ'S ON EAST COURT AVENUE","DES MOINES, IA","4353A"," Furnish additonal installation materials as required by Cornerstone Stamped Engineered drawing.","OTHER","","Acct Closed","","","","","","","","","","","","","","","","32.000","7.000","25.000","972.80","235.13","737.67","","","","","","","","","","","","","","","","","","","","","","","0.000","8.750","-8.750","0.00","441.00","-441.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.000","15.750","16.250","972.80","676.13","296.67"
"1835.4","08/25/08","3210","AJ'S ON EAST COURT AVENUE","DES MOINES, IA","4381"," Taxes","AWNNON","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1836.1","07/02/08","2388","ALLIED GLASS PRODUCTS","",""," Cut to size (1) piece of .150"" white lexan - 66-3"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","23.16","-23.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","23.16","-23.16"
"1713.1","05/15/08","4290","ALTOONA FIRE DEPARTMENT","ALTOONA, IA","3538"," Furnish and install one 6´ wide awning as per drawing DSN#807230H.   ","AWNNON","","Acct Closed","","","","","","","","","0.500","0.000","0.500","22.50","0.00","22.50","","7.000","9.750","-2.750","314.98","333.45","-18.47","","","","","","","","","1.000","0.000","1.000","45.00","0.00","45.00","","","","","","","","","3.000","2.000","1.000","348.00","85.40","262.60","","0.000","1.000","-1.000","0.00","42.70","-42.70","","0.000","1.000","-1.000","0.00","42.70","-42.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.500","13.750","-2.250","730.48","504.25","226.23"
"2013.1","11/04/08","2457","AMERICAN LUNG ASSOCIATION","URBANDALE, IA","3936SINTRA"," Furnish and install one set of routed white sintra letters with logo as per drawing DSN#808180C_.  10"" letters will be mounted on 3 individual clear backer panels with logo mounted to the left. Overall size of 40"" X 143""","CLLIT","","Acct Closed","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","12.500","4.750","7.750","380.00","152.48","227.52","","","","","","","","","2.500","3.750","-1.250","76.00","106.88","-30.88","","0.000","0.500","-0.500","0.00","14.73","-14.73","","3.000","6.000","-3.000","249.90","252.00","-2.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.000","15.000","4.000","736.30","526.09","210.21"
"2013.2","11/04/08","2457","AMERICAN LUNG ASSOCIATION","URBANDALE, IA","4399"," City Permit fee - $75.00","BLDNON","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"2013.3","11/04/08","2457","AMERICAN LUNG ASSOCIATION","URBANDALE, IA","4399A"," Taxes","BLDNON","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1767.1","05/21/08","5270","AMERICAN STATE BANK","LAMONI, IA","3700"," Furnish only (1) interior red neon 6"" ´ATM´ sign mounted to a clear backer, pull chain, sign will be chain mounted to window frame.","NEON","","Acct Closed","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","4.500","6.250","-1.750","136.80","209.48","-72.68","","4.000","1.750","2.250","121.60","51.19","70.41","","0.500","0.500","0.000","15.20","14.25","0.95","","0.000","0.250","-0.250","0.00","7.37","-7.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.000","8.750","1.250","304.00","282.29","21.71"
"SC1411.1","07/15/08","5270","AMERICAN STATE BANK","",""," Replace transfomer in neon ATM sign."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","7.71","-7.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","7.71","-7.71"
"1903.1","08/15/08","5300","AMERICAN STATE BANK","OSCEOLA, IA","4228"," (1) S","ALULIT","","Acct Closed","","","","","","","","","","","","","","","","8.000","9.750","-1.750","243.20","329.76","-86.56","","1.500","0.000","1.500","45.60","0.00","45.60","","2.000","0.500","1.500","60.80","14.25","46.55","","5.000","1.500","3.500","152.00","50.60","101.40","","1.000","7.250","-6.250","53.20","303.48","-250.28","","","","","","","","","44.000","0.000","44.000","77.00","0.00","77.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.500","19.000","42.500","631.80","698.09","-66.29"
"SC1350.1","05/02/08","5420","AMERICAN TV","",""," Service ""LATION"" section of ""INSTALLATION CENTER"" sign.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","14.50","-14.50","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","147.00","-147.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","161.50","-161.50"
"1745.1","05/01/08","2363","ANGELA WILLIAMS","",""," Permit(s)"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"1745.2","06/12/08","2363","ANGELA WILLIAMS","WEST DES MOINES, IA","3642"," Install 2 new tenant panels as per drawing DSN#804140H","OTHER","","Acct Closed","","","","","","","","","0.500","0.000","0.500","15.20","0.00","15.20","","0.500","0.250","0.250","15.20","7.71","7.49","","","","","","","","","","","","","","","","1.000","2.500","-1.500","30.40","53.68","-23.28","","3.000","1.500","1.500","159.60","65.10","94.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.000","4.250","0.750","220.40","126.49","93.91"
"SC1286.1","02/29/08","2363","ANGELA WILLIAMS","",""," Send Service Technician(s) to remove (1) existing exterior illuminated ´Great Clips´ wall sign per customers request.  Bring back to Eagle and junk."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","239.20","-239.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","239.20","-239.20"
