"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/14 - 12/31/14","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ"
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer"
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance"
"SC3390.1","03/18/14","4045","ACCELERATED PHYSICAL THERAPY","",""," Mark reports that half of the building sign; above door, is out.  Please assess and repair.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","42.90","-42.90","","0.000","1.250","-1.250","0.00","53.63","-53.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.250","-2.250","0.00","96.53","-96.53"
"5749.1","06/10/14","1390","ACCELERATED REHABILITATION CENTERS, LTD","DES MOINES, IA","16451"," Remove and junk existing tenant directory panel US Cellular and China House. Furnish and install new replacement tenant panels Accelerated Physical Therapy and China House, separated by vinyl divider. Permit fee will be extra on the invoice.","POLLIT","","Acct Closed","","","","","","","","","1.000","0.000","1.000","31.85","0.00","31.85","","1.000","0.000","1.000","38.60","0.00","38.60","","","","","","","","","","","","","","","","5.000","0.000","5.000","193.00","0.00","193.00","","3.500","0.000","3.500","274.67","0.00","274.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.500","0.000","10.500","538.12","0.00","538.12"
"5513.1","03/14/14","1500","ACCOR NORTH AMERICAN/ G6 HOSPITALITY LLC","",""," Carolyn needs  ""ACCOR hotels"" wording covered up, with a strip of black vinyl, just below the white line; all the way across the sign. PLEASE CHECK ALL SIGNAGE WHILE YOU ARE THERE.   Daylight high output (DHO´s)  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","8.80","-8.80","","0.000","3.000","-3.000","0.00","131.59","-131.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.250","-3.250","0.00","140.39","-140.39"
"5513.2","05/16/14","1500","ACCOR NORTH AMERICAN/ G6 HOSPITALITY LLC","",""," Please return to to this location and cover the entrance sign that says "" ACCOR HOTELS.  Also need to get photos of all the signage that was covered.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","68.64","-68.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","68.64","-68.64"
"SC3330.1","02/08/14","1500","ACCOR NORTH AMERICAN/ G6 HOSPITALITY LLC","",""," Survey Pole sign 30' height.  Confirm logo faces are flex and get pictures of tensioning.  Inspect for removal of old, price signs and install of new.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","43.62","-43.62","","0.000","1.000","-1.000","0.00","47.19","-47.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","90.81","-90.81"
"SC3287.1","01/11/14","4001","ACCOUNTING ASSOCIATES","",""," Kim reports that two signs are not working.  Please assess and provide a price to fix them.   "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","195.20","-195.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","195.20","-195.20"
"SC3300.1","01/21/14","4001","ACCOUNTING ASSOCIATES","",""," Customer reports that the sign on the north side stopped working again.  Please go back out and repair. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","44.36","-44.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","44.36","-44.36"
"5341.1","01/13/14","3980","ACCOUNTING ASSOCIATES WEST","DES MOINES, IA","15145"," Design, produce and install (1) set of cut vinyl decals for the double face pole sign tenant panels. The VO of the space is roughly 12"" T x 59"" W. ","VINYL","","Acct Closed","","","","","","","","","0.500","0.750","-0.250","15.92","26.06","-10.14","","","","","","","","","","","","","","","","","","","","","","","1.000","1.250","-0.250","38.60","43.79","-5.19","","2.000","2.000","0.000","114.40","87.96","26.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.500","4.000","-0.500","168.92","157.81","11.11"
"5398.1","01/30/14","4008","ADART","",""," Obtain permits for Dress Barn. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","13.500","-13.500","0.00","586.10","-586.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","13.500","-13.500","0.00","586.10","-586.10"
"5398.2","02/28/14","4008","ADART","",""," Receive, inspect, install 18"" lower case halo illuminated dresssbarn. ( There will be a barricade.)  Meet with GC.  Store opens March, 2014"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"5550.1","04/03/14","4008","ADART","AMES, IA","15917"," SECURE PERMITS, RECEIVE, INSPECT AND INSTALL (1) SET OF 18"" LED CHANNEL LETTERS ON A RACEWAY ON EAST ELEVATION WALL AT NORTH GRAND MALL IN AMES. PERMITS ARE ADDITIONAL FEE.","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","38.60","0.00","38.60","","","","","","","","","","","","","","","","","","","","","","","5.000","6.000","-1.000","514.80","272.45","242.35","","","","","","","","","2.000","0.000","2.000","69.09","0.00","69.09","","","","","","","","","","","","","","","","","","","","","","","1.500","0.000","1.500","57.90","0.00","57.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.500","6.000","3.500","680.39","272.45","407.94"
"5607.1","04/23/14","4008","ADART","",""," DRESSBARN #1285 LOCATION AMES, IARETURN TO TAKE PHOTO OF PMS #7534 COLOR SWATCH ON RACEWAY FORMATCHING PAINTED COLOR TO SWATCH PROVIDED TO FABRICATOR.WHILE ON SITE TAKE PICTURE OF ELECTRICAL WHIP LEFT BEHIND BYINSTALLER FOR ELECTRICIAN TO RUN PRIMARY SERVICE TO ENERGIZE SIGN."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","128.70","-128.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","128.70","-128.70"
"5637.1","05/02/14","4008","ADART","",""," Survey existing storefront signs to be replaced completely or just replace the faces due to fading and also survey pylon sign.  Need to know if there will be any issues.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"5637.2","05/15/14","4008","ADART","",""," Permitting "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"5637.3","05/31/14","4008","ADART","ANKENY, IA","15579"," Remove existing individual channel letters and junk from front elevation. Receive, inspect and install new individual LED illuminated channel letters (identical look to existing letters). Customer to provide all necessary materials. NOTE: EAGLE SIGN DOES NO PATCHING OR PAINTNG OF EIFS.","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","2.000","0.000","2.000","77.20","0.00","77.20","","","","","","","","","","","","","","","","","","","","","","","26.000","40.500","-14.500","1968.59","1835.11","133.48","","","","","","","","","2.000","0.000","2.000","69.09","0.00","69.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.000","40.500","-10.500","2114.88","1835.11","279.77"
"5637.4","05/31/14","4008","ADART","ANKENY, IA","15581"," Remove and junk 'Dress Barn' tenant panels from existing D","MONDF","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.500","0.500","38.60","16.89","21.71","","","","","","","","","","","","","","","","","","","","","","","6.500","14.750","-8.250","486.20","668.53","-182.33","","","","","","","","","1.000","0.000","1.000","34.55","0.00","34.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.500","15.250","-6.750","559.35","685.42","-126.07"
"5637.5","05/31/14","4008","ADART","ANKENY, IA","15600"," Remove existing letters on raceways and junk from rear elevation. Receive, inspect and install new LED illuminated channel letters on raceways (identical look to existing letters). Customer to provide all necessary materials. NOTE: EAGLE SIGN DOES NO PATCHING OR PAINTNG OF EIFS.","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","38.60","0.00","38.60","","","","","","","","","","","","","","","","","","","","","","","8.000","17.250","-9.250","698.29","772.59","-74.30","","","","","","","","","2.000","0.000","2.000","69.09","0.00","69.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.000","17.250","-6.250","805.98","772.59","33.39"
"SC3731.1","12/12/14","4351","ADEL FAMILY DENTISTRY P.C.","",""," Customer reports that the monument sign is lighting but it is really dim.   Please assess and repair.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","59.00","-59.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","59.00","-59.00"
"5602.1","05/13/14","4080","ADVANCED UNDERGROUND SPECIALTIES","URBANDALE, IA","15509"," Furnish and install 10"" x 1","GEMINI","","Acct Closed","","","","","","","","","1.000","0.750","0.250","31.85","26.06","5.79","","1.000","0.000","1.000","38.60","0.00","38.60","","","","","","","","","","","","","","","","","","","","","","","9.000","12.000","-3.000","514.80","536.25","-21.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.000","12.750","-1.750","585.25","562.31","22.94"
"5702.2","11/14/14","4122","AFFORD IT STORAGE","GRIMES, IA","17223"," Fabricate and install (1) d","MONDF","","Acct Closed","","","","","","","","","1.000","3.000","-2.000","31.85","107.13","-75.28","","8.170","8.750","-0.580","315.36","264.68","50.68","","3.000","7.500","-4.500","115.80","238.84","-123.04","","3.000","2.500","0.500","115.80","84.46","31.34","","7.500","7.250","0.250","289.50","261.91","27.59","","11.500","11.000","0.500","772.20","495.54","276.66","","","","","","","","","2.000","0.000","2.000","69.10","0.00","69.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.170","40.000","-3.830","1709.61","1452.56","257.05"
"5702.3","11/25/14","4122","AFFORD IT STORAGE","GRIMES, IA","18058"," additional length for pole on north edge of sign to compensate for new placement on decline with 18"" drop; additional labor to dig into incline running south 18"" and remove soil","MONDF","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","35.500","-35.500","0.00","1573.81","-1573.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","35.500","-35.500","0.00","1573.81","-1573.81"
"5642.2","06/09/14","2917","AIB COLLEGE OF BUSINESS","DES MOINES, IA","16154"," Remove and dispose of existing scoreboard. Leave pole as is. Customer may want to keep scoreboard. Verify before removing. ","OTHER","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.000","16.500","-10.500","297.89","780.79","-482.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.000","16.500","-10.500","297.89","780.79","-482.90"
