"15 FEB 2026","18:20:33","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 01/01/14 through 12/31/14",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"SC3376","03/19/14","SRVCE","2958","EYCHANER PROPERTIES","0.00","55.45","-55.45","","","","","","","","","2","EYCHANER PROPERTIES","DES MOINES","IA",
"SC3386","03/19/14","SRVCE","3998","PARADISE SIGNS","0.00","179.38","-179.38","","","","","","","","","1","SPRINT - PARADISE SIGNS","WEST DES MOINES","IA",
"SC3441","04/30/14","SRVCE","4085","KEN NELSON STATE FARM","0.00","297.50","-297.50","","","","","","","","","DEFAULT","KEN NELSON STATE FARM","ANKENY","IA",
"SC3451","10/28/14","SRVCE","3303","AMERICINN LODGE","0.00","0.00","0.00","","","","","","","","","DEFAULT","AMERICINN LODGE","NEWTON","IA",
"SC3487","06/17/14","SRVCE","97800","SCHOOL ADMINISTRATOR'S OF IOWA","0.00","42.90","-42.90","","","","","","","","","DEFAULT","SCHOOL ADMINISTRATOR´S OF IOWA","Clive","IA",
"SC3500","06/27/14","SRVCE","3582","EVERBRITE LLC","0.00","501.59","-501.59","","","","","","","","","2","STATE FARM-EVERBRITE","ANKENY","IA",
"SC3512","06/28/14","SRVCE","3418","PLUMBERS & STEAMFITTERS LOCAL 33","0.00","64.01","-64.01","","","","","","","","","DEFAULT","PLUMBERS & STEAMFITTERS LOCAL 33","DES MOINES","IA",
"SC3516","07/07/14","SRVCE","16500","CAMPBELL'S NUTRITION","0.00","183.90","-183.90","","","","","","","","","DEFAULT","CAMPBELL´S NUTRITION","Des Moines","IA",
"SC3587","09/08/14","SRVCE","2232","THOMAS SWAN SIGN","0.00","91.52","-91.52","","","","","","","","","2","POTTERY BARN #751 JORDAN CREEK TOWN CENTER -THOMAS SWAN SIGNS","WEST DES MOINES","IA",
"SC3589","09/09/14","SRVCE","4205","TAX DOCTOR","0.00","93.67","-93.67","","","","","","","","","DEFAULT","TAX DOCTOR","DES MOINES","IA",
"SC3612","10/22/14","SRVCE","4176","NELLIS MANAGMENT","0.00","155.16","-155.16","","","","","","","","","1","A&W- LONG JOHN SILVERS - NELLIS MANAGEMENT","DES MOINES","IA",
"SC3615","09/30/14","SRVCE","4254","LOF-XPRESS OIL CHANGE","0.00","530.94","-530.94","","","","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","AMES","IA",
"SC3617","10/03/14","SRVCE","99260","SHAWN FISHER","100.00","120.79","-20.79","-20.79","","","","","","","","DEFAULT","SHAWN FISHER","JOHNSTON","IA",
"SC3626","09/30/14","SRVCE","4184","CENTRAL IOWA PROPERTIES","0.00","106.19","-106.19","","","","","","","","","1","DEER RUN APARTMENTS","INDIANOLA","IA",
"SC3637","10/15/14","SRVCE","3955","PERKINS RESTURANT & BAKERY","0.00","287.09","-287.09","","","","","","","","","DEFAULT","PERKINS RESTURANT & BAKERY","ANKENY","IA",
"SC3642","12/17/14","SRVCE","4235","DOUG WARREN","0.00","100.00","-100.00","","","","","","","","","DEFAULT","DOUG WARREN","AMES","IA",
"SC3643","10/17/14","SRVCE","4297","AL ARTHUR","0.00","0.00","0.00","","","","","","","","","DEFAULT","AL ARTHUR","JOHNSTON","IA",
"SC3644","10/17/14","SRVCE","4299","DOUGLAS DYER","0.00","0.00","0.00","","","","","","","","","DEFAULT","DOUGLAS DYER","INDIANOLA","IA",
"SC3645","10/22/14","SRVCE","3727","LONG JOHN SILVERS / A & W","0.00","0.00","0.00","","","","","","","","","DEFAULT","LONG JOHN SILVERS / A & W","DES MOINES","IA",
"SC3697","12/05/14","SRVCE","4330","RICHARD WALKER","150.00","75.00","75.00","50.00","","","","","","","","DEFAULT","RICHARD WALKER","OTTUMWA","IA",
"SC3699","11/20/14","SRVCE","4082","CENTRAL BANK","0.00","0.00","0.00","","","","","","","","","DEFAULT","CENTRAL BANK","DES MOINES","IA",
"","","SRVCE","","Product Totals","481.40","3298.36","-2816.96","-585.16","0.00","",

"5448CR","06/11/14","SURVEY","2798","ANCHOR SIGN CO","-559.00","0.00","-559.00","100.00","","","","","","","","24","SKECHERS - ANCHOR SIGN","WEST DES MOINES","IA",
"","","SURVEY","","Product Totals","-559.00","0.00","-559.00","100.00","0.00","",

"5763","06/28/14","WARFRA","TACO","TACO JOHN'S","0.00","507.09","-507.09","","","","","","","","","DEFAULT","TACO JOHN´S","BURLINGTON","IA",
"","","WARFRA","","Product Totals","0.00","507.09","-507.09","","0.00","",

"6139","10/13/14","WARINT","3775","COAST SIGNS  INC.","0.00","194.48","-194.48","","","","","","","","","5","BANK OF AMERICA - COAST SIGN AZ","MASON CITY","IA",
"","","WARINT","","Product Totals","0.00","194.48","-194.48","","0.00","",

"5666","06/11/14","WARMFG","35250","DES MOINES INTERNATIONAL AIRPO","0.00","121.92","-121.92","","","","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"","","WARMFG","","Product Totals","0.00","121.92","-121.92","","0.00","",

"","","","","Salesperson  Totals","5590.49","7404.46","-1813.97","-32.45","36.99","",

"5629","05/30/14","MISC","4095","JOHN BOYT INDUSTRIAL SEWING","449.18","304.63","144.55","32.18","","ADAM","0.030","","","","","DEFAULT","JOHN BOYT INDUSTRIAL SEWING","URBANDALE","IA",
"","","MISC","","Product Totals","449.18","304.63","144.55","32.18","0.00","ADAM",

"5442","02/13/14","VINYL","4019","BRADLEY PETERSON","144.34","127.14","17.20","11.92","","ADAM","0.030","","","","","DEFAULT","BRADLEY PETERSON","LAKE CITY","IA",
"5874","07/30/14","VINYL","4095","JOHN BOYT INDUSTRIAL SEWING","107.81","74.57","33.24","30.83","","ADAM","0.030","","","","","DEFAULT","JOHN BOYT INDUSTRIAL SEWING","URBANDALE","IA",
"","","VINYL","","Product Totals","252.15","201.71","50.44","20.00","0.00","ADAM",

"","","","","Salesperson ADAM Totals","701.33","506.34","194.99","27.80","0.00","ADAM",

"SC3471","05/22/14","SRVCE","2958","EYCHANER PROPERTIES","0.00","202.18","-202.18","","","BRIANT","","","","","","2","EYCHANER PROPERTIES","DES MOINES","IA",
"","","SRVCE","","Product Totals","0.00","202.18","-202.18","","0.00","BRIANT",

"","","","","Salesperson BRIANT Totals","0.00","202.18","-202.18","","0.00","BRIANT",

"5352","02/04/14","01","77950","NAGLE SIGNS  INC.","122.75","0.00","122.75","100.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5429","02/04/14","01","77950","NAGLE SIGNS  INC.","362.20","279.76","82.44","22.76","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"6045","09/19/14","01","3984","AVERY BROTHERS SIGN CO.","592.03","505.65","86.38","14.59","","HOUSE","","","","","","5","CENTRAL BANK - AVERY BROTHERS SIGN","WEST DES MOINES","IA",
"","","01","","Product Totals","1076.98","785.41","291.57","27.07","0.00","HOUSE",

"6047","09/17/14","ALUM","3598","W. 50TH PLACE III LIMITED PARTNERSHIP","84.43","104.68","-20.25","-23.98","","HOUSE","","","","","","16","BUTLER APARTMENTS - TERRUS REAL ESTATE","DES MOINES","IA",
"","","ALUM","","Product Totals","84.43","104.68","-20.25","-23.98","0.00","HOUSE",

"5887","09/15/14","AWNING","4189","ATERRA - REGUS","1758.41","1014.45","743.96","42.31","","HOUSE","","","","","","DEFAULT","ATERRA - REGUS","JOHNSTON","IA",
"5887","09/15/14","AWNING","4189","ATERRA - REGUS","1592.01","699.11","892.90","56.09","","HOUSE","","","","","","DEFAULT","ATERRA - REGUS","JOHNSTON","IA",
"5986","09/16/14","AWNING","4218","PLAZA ENTERPRISES","4394.00","2153.21","2240.79","51.00","","HOUSE","","","","","","DEFAULT","PLAZA ENTERPRISES","DES MOINES","IA",
"5986","09/16/14","AWNING","4218","PLAZA ENTERPRISES","2235.32","1348.04","887.28","39.69","","HOUSE","","","","","","DEFAULT","PLAZA ENTERPRISES","DES MOINES","IA",
"6005","10/14/14","AWNING","4225","BRIDLEWOOD APARTMENTS","1550.93","604.25","946.68","61.04","","HOUSE","","","","","","DEFAULT","BRIDLEWOOD APARTMENTS","ALTOONA","IA",
"","","AWNING","","Product Totals","11530.67","5819.06","5711.61","49.53","0.00","HOUSE",

"5946","09/10/14","CHANNL","3984","AVERY BROTHERS SIGN CO.","1614.05","633.88","980.17","60.73","","HOUSE","","","","","","7","CENTRAL BANK - AVERY BROTHERS SIGN","ANKENY","IA",
"","","CHANNL","","Product Totals","1614.05","633.88","980.17","60.73","0.00","HOUSE",

"6182","12/12/14","FRT","77950","NAGLE SIGNS  INC.","150.00","0.00","150.00","100.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"","","FRT","","Product Totals","150.00","0.00","150.00","100.00","0.00","HOUSE",

"5134","01/22/14","INSTL","77950","NAGLE SIGNS  INC.","2106.51","1717.34","389.17","18.47","","HOUSE","","","","","","59","STATE FARM - NAGLE SIGNS","DES MOINES","IA",
"5501","03/17/14","INSTL","77950","NAGLE SIGNS  INC.","1705.00","1376.80","328.20","19.25","","HOUSE","","","","","","78","SCHEELS ALL SPORTS","WEST DES MOINES","IA",
"5516","03/31/14","INSTL","77950","NAGLE SIGNS  INC.","68.75","54.51","14.24","20.71","106.56","HOUSE","","","","","","78","SCHEELS ALL SPORTS","WEST DES MOINES","IA",
"5583","04/21/14","INSTL","77950","NAGLE SIGNS  INC.","325.00","343.92","-18.92","-5.82","","HOUSE","","","","","","73","MARCO","URBANDALE","IA",
"5632","05/05/14","INSTL","77950","NAGLE SIGNS  INC.","577.50","465.47","112.03","19.40","","HOUSE","","","","","","78","SCHEELS ALL SPORTS","WEST DES MOINES","IA",
"5642","09/29/14","INSTL","2917","AIB COLLEGE OF BUSINESS","455.06","4453.59","-3998.53","-878.68","327.50","HOUSE","","","","","","1","COWNIE SOCCER PARK","DES MOINES","IA",
"5642","09/29/14","INSTL","2917","AIB COLLEGE OF BUSINESS","9730.68","6802.91","2927.77","30.09","","HOUSE","","","","","","1","COWNIE SOCCER PARK","DES MOINES","IA",
"5701","05/30/14","INSTL","77950","NAGLE SIGNS  INC.","709.35","571.26","138.09","19.47","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5809","06/30/14","INSTL","77950","NAGLE SIGNS  INC.","737.26","638.66","98.60","13.37","","HOUSE","","","","","","77","VILLA LODGE","URBANDALE","IA",
"5883","07/30/14","INSTL","77950","NAGLE SIGNS  INC.","45.00","33.78","11.22","24.93","","HOUSE","","","","","","79","GREAT SOUTHERN BANK - NAGLE","CLIVE","IA",
"5886","07/28/14","INSTL","77950","NAGLE SIGNS  INC.","180.00","163.74","16.26","9.03","","HOUSE","","","","","","60","KUM & GO #59","WAUKEE","IA",
"","","INSTL","","Product Totals","16640.11","16621.98","18.13","0.11","434.06","HOUSE",

"5542","03/27/14","LIFTS","4058","RESOURCE SERVICES","110.00","83.66","26.34","23.95","","HOUSE","","","","","","DEFAULT","RESOURCE SERVICES","DES MOINES","IA",
"","","LIFTS","","Product Totals","110.00","83.66","26.34","23.95","0.00","HOUSE",

"5134","01/22/14","MISC","77950","NAGLE SIGNS  INC.","90.00","234.92","-144.92","-161.02","","HOUSE","","","","","","59","STATE FARM - NAGLE SIGNS","DES MOINES","IA",
"5326","01/31/14","MISC","77950","NAGLE SIGNS  INC.","1150.00","641.66","508.34","44.20","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5326","01/31/14","MISC","77950","NAGLE SIGNS  INC.","800.00","458.02","341.98","42.75","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5326","01/31/14","MISC","77950","NAGLE SIGNS  INC.","1150.00","966.71","183.29","15.94","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5352","02/04/14","MISC","77950","NAGLE SIGNS  INC.","417.00","1084.46","-667.46","-160.06","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5352","02/04/14","MISC","77950","NAGLE SIGNS  INC.","569.25","0.00","569.25","100.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5352","02/04/14","MISC","77950","NAGLE SIGNS  INC.","139.90","0.00","139.90","100.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5352","02/04/14","MISC","77950","NAGLE SIGNS  INC.","113.37","0.00","113.37","100.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5382","01/15/14","MISC","2906","AMERICAN MARKING","125.10","69.11","55.99","44.76","","HOUSE","","","","","","DEFAULT","AMERICAN MARKING","DES MOINES","IA",
"5383","01/14/14","MISC","77950","NAGLE SIGNS  INC.","135.81","108.65","27.16","20.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5388","01/22/14","MISC","77950","NAGLE SIGNS  INC.","65.13","49.51","15.62","23.98","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5409","01/31/14","MISC","77950","NAGLE SIGNS  INC.","223.00","175.29","47.71","21.39","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5410","01/31/14","MISC","77950","NAGLE SIGNS  INC.","212.50","158.82","53.68","25.26","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5423","02/23/14","MISC","77950","NAGLE SIGNS  INC.","390.06","261.05","129.01","33.07","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5431","02/11/14","MISC","77950","NAGLE SIGNS  INC.","450.50","367.29","83.21","18.47","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5431","02/11/14","MISC","77950","NAGLE SIGNS  INC.","132.50","104.45","28.05","21.17","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5431","02/11/14","MISC","77950","NAGLE SIGNS  INC.","222.50","176.45","46.05","20.70","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5432","02/13/14","MISC","77950","NAGLE SIGNS  INC.","738.55","474.67","263.88","35.73","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5435","02/11/14","MISC","77950","NAGLE SIGNS  INC.","76.20","59.41","16.79","22.03","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5456","02/23/14","MISC","77950","NAGLE SIGNS  INC.","648.23","471.02","177.21","27.34","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5461","02/23/14","MISC","77950","NAGLE SIGNS  INC.","255.37","153.71","101.66","39.81","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5461","02/23/14","MISC","77950","NAGLE SIGNS  INC.","313.83","188.68","125.15","39.88","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5461","02/23/14","MISC","77950","NAGLE SIGNS  INC.","255.37","153.71","101.66","39.81","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5479","02/27/14","MISC","77950","NAGLE SIGNS  INC.","305.04","242.48","62.56","20.51","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5479","02/27/14","MISC","77950","NAGLE SIGNS  INC.","298.31","237.10","61.21","20.52","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5479","02/27/14","MISC","77950","NAGLE SIGNS  INC.","439.54","350.08","89.46","20.35","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5480","03/20/14","MISC","77950","NAGLE SIGNS  INC.","123.56","88.11","35.45","28.69","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5483","02/28/14","MISC","77950","NAGLE SIGNS  INC.","194.08","153.71","40.37","20.80","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5487","03/13/14","MISC","77950","NAGLE SIGNS  INC.","217.61","172.54","45.07","20.71","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5525","03/20/14","MISC","77950","NAGLE SIGNS  INC.","87.50","68.45","19.05","21.77","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5543","03/27/14","MISC","77950","NAGLE SIGNS  INC.","1290.25","1063.21","227.04","17.60","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5544","04/15/14","MISC","77950","NAGLE SIGNS  INC.","180.50","142.85","37.65","20.86","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5566","04/07/14","MISC","77950","NAGLE SIGNS  INC.","231.06","191.74","39.32","17.02","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5569","04/15/14","MISC","77950","NAGLE SIGNS  INC.","163.81","137.94","25.87","15.79","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5584","04/16/14","MISC","77950","NAGLE SIGNS  INC.","318.48","253.24","65.24","20.48","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5584","04/16/14","MISC","77950","NAGLE SIGNS  INC.","76.39","59.56","16.83","22.03","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5584","04/16/14","MISC","77950","NAGLE SIGNS  INC.","284.86","226.34","58.52","20.54","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5587","04/29/14","MISC","77950","NAGLE SIGNS  INC.","1067.12","706.23","360.89","33.82","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5597","04/30/14","MISC","77950","NAGLE SIGNS  INC.","399.63","266.83","132.80","33.23","","HOUSE","","","","","","78","SCHEELS ALL SPORTS","WEST DES MOINES","IA",
"5598","05/30/14","MISC","77950","NAGLE SIGNS  INC.","1734.00","1207.64","526.36","30.36","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5612","04/30/14","MISC","77950","NAGLE SIGNS  INC.","133.55","105.29","28.26","21.16","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5617","04/30/14","MISC","77950","NAGLE SIGNS  INC.","268.05","204.44","63.61","23.73","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5617","04/30/14","MISC","77950","NAGLE SIGNS  INC.","247.88","196.75","51.13","20.63","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5648","07/01/14","MISC","77950","NAGLE SIGNS  INC.","123.47","98.42","25.05","20.29","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
