"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/13 - 12/31/13","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ"
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer"
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance"
"4655.1","01/30/13","3624","AAFES","",""," LED's "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"4696.1","02/27/13","1390","ACCELERATED REHABILITATION CENTERS, LTD","",""," Service building sign at this location, it will not illuminate.  Customer reported that the breaker is on and time clock is still running.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"SC3132.1","08/31/13","1390","ACCELERATED REHABILITATION CENTERS, LTD","",""," Mark reports that the "" ACCELE""  ""T""  ""PHY"" are out in the building sign.  Please provide him with a cost to fix by calling 1-773 459 0388.  ( Also call the office before you go to service sign or assess what it needs at 515 265 8272. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","152.67","-152.67","","0.000","4.000","-4.000","0.00","174.46","-174.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.500","-7.500","0.00","327.13","-327.13"
"SC2920.1","03/20/13","1500","ACCOR NORTH AMERICAN/ G6 HOSPITALITY LLC","","","  THEIR PRICER WILL NOT CHANGE THE RATE, PLEASE CHECK THE BUILDING AND ROOF LIGHTS.  IF YOU NOT ABLE TO WORK ON THEM PLEASE LET ME KNOW.  BUT PLEASE SEE THAT ALL SIGNAGE IS WORKING.Inspect all pole welds for sign of cracking. Call Carolyn Sanford @ 972-360-5987 for authorization to repair. Take before & after photos. Please check all signs on the property and & if needed repair or replace bulbs.  We will also require that the service crew take a marker and write the date on the lights replaced. We also need to have photos when completed.Lights – Daylight High Output (DHO’s)                                                                                                                      T-12 Fluorescent"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","42.90","-42.90","","0.000","7.750","-7.750","0.00","356.79","-356.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","8.750","-8.750","0.00","399.69","-399.69"
"SC2833.1","01/24/13","1550","ACCOUNTING AND TAX TIME SERVIC","",""," Customer says sign is not lighting.  We were there a few months ago & flipped a swith.  * Note: Sign toggle switch is in the UP position. Also thre is a photo cell mounted on the sign.  Sign does not light at all. Maybe possible that the problem is a bad photo cell.  See attached information.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","80.08","-80.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","80.08","-80.08"
"4620.1","01/23/13","3122","ACCU-MOLD LLC","",""," Remove awning damaged by snow load.  Repair and reinstall. "," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","22.79","-22.79","","","","","","","","","","","","","","","","","","","","","","","0.000","9.750","-9.750","0.00","437.58","-437.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","10.500","-10.500","0.00","460.37","-460.37"
"4663.1","02/18/13","3122","ACCU-MOLD LLC","ANKENY, IA","12227"," Fabricate and install (1) shed style 2´ 6"" H x 6´ W x 12´ L awning using Sunbrella material in Mediterranean Blue. The awning is not illuminated and the aluminum tube frame is not painted. This is a replacement for awning damaged by extreme snow load or other incident so framing to be beefed up over original awning frame and additional attachment points to be used on re-installation. Reuse existing support post. This quote does not include any applicable permits or taxes which will be added to final invoice. Bid includes removal of damaged awning.","AWNNON","AWNING","Acct Closed","","","","","","","","","","","","","","","","11.250","6.750","4.500","434.25","205.18","229.07","","","","","","","","","1.000","0.000","1.000","38.60","0.00","38.60","","","","","","","","","8.750","0.000","8.750","672.10","0.00","672.10","","","","","","","","","2.000","0.000","2.000","69.09","0.00","69.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.000","6.750","16.250","1214.04","205.18","1008.86"
"4742.1","03/25/13","1800","ACME ELECTRIC","DES MOINES, IA","12478"," Fabricate and install (1) replacement letter face for existing neon-lit channel letters on West elevation at this location. Replace the broken letter ""M"" face which is 54"" high, 78"" wide, white acrylic face with blue trim cap to match existing. This quote does not include any aplicable permits or taxes which will be added to the final invoice.","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","3.000","2.000","1.000","115.80","68.52","47.28","","","","","","","","","0.000","1.000","-1.000","0.00","30.88","-30.88","","","","","","","","","3.500","2.500","1.000","286.00","120.12","165.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.500","5.500","1.000","401.80","219.52","182.28"
"SC2924.1","03/26/13","3686","ADCON","",""," Two of the parking signs are knocked down.  Please repair or replace galvanized poles and any connections and grout that needs to be done.   One face is missing ubt has already been ordered and the store can put on the actual face.  Contact any store manager.  The phone number is : 515 422 9800.  "," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","21.71","-21.71","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","32.18","-32.18","","0.000","1.000","-1.000","0.00","51.48","-51.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","105.37","-105.37"
"5247.1","11/22/13","3932","AGILITY CHIROPRACTIC","ALTOONA, IA","14514"," fabricate and install (1) set of  channel letters , 13"" A, C;  ""Agility"" stacked over ""Chiropractic""; Baskerville font; mounted on 12"" high shared raceway; Black returns and trim cap; White plex faces; White LEDS","CLLIT","CL-RACEWAY","Acct Closed","","","","","","","","","1.000","0.750","0.250","31.85","26.06","5.79","","35.000","45.250","-10.250","1351.00","1211.71","139.29","","3.000","3.750","-0.750","115.80","126.67","-10.87","","3.500","2.250","1.250","135.10","73.83","61.27","","0.000","0.750","-0.750","0.00","26.06","-26.06","","5.500","9.750","-4.250","572.00","423.21","148.79","","","","","","","","","1.000","0.000","1.000","34.55","0.00","34.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.000","62.500","-13.500","2240.30","1887.54","352.76"
"5335.1","12/17/13","2894","AIRPORT SIGNS & GRAPHICS","",""," (1) 4´ x 16´ x 16mm polygal p9olycarbonate panel.   Customer pick up. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"4971.1","08/10/13","3806","AL RIVERS","CLIVE, IA","13859"," Produce (4) magnetic decals with the number 4 x. The number 4 x will be black cut vinyl. Apply a .25"" thick black boarder around the magnetic material. 2 of the 4 magnetic will be 24"" x 24"" & the remaining 2 will be 18"" x 18"". All decals will be circular.","VINYL","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","15.44","-15.44","","","","","","","","","","","","","","","","1.250","3.250","-2.000","48.25","109.18","-60.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.250","3.750","-2.500","48.25","124.62","-76.37"
"5148.1","09/20/13","3872","ALAN JAY FREEMAN CORP.","GREENVILLE, IL","13849"," FABRICATE (1) 4´ X 8´ PANFORMED SUPERWASH FACE AND SHIP TO; EBERHART SIGNS, 104 FIRST AVE., EDWARDSVILLE, IL., 62025. Attention Sue Schmidt. 618-656-7256.","FFACE","","Acct Closed","","","","","","","","","","","","","","","","6.500","2.750","3.750","250.90","92.90","158.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.500","2.750","3.750","250.90","92.90","158.00"
"5148.2","09/20/13","3872","ALAN JAY FREEMAN CORP.","GREENVILLE, IL","13853"," OLD DAMAGED FACE REMOVED AND NEW PANFORMED FACE INSTALLED BY EBERHART SIGN.","FFACE","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"5148.3","10/18/13","3872","ALAN JAY FREEMAN CORP.","",""," Install Eagle Provided ballast in readerboard sign per customer. ASB 0620-24.  Ship with sign. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"4616.1","01/16/13","2869","ALL STAR SIGNS","",""," Clean out existing sign cabinet on building.  Remove all lamps. Cuto old wire out. Remove all old broken faces.  Make sure sign cabinet is clean so new .080 panels can be installed.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","190.91","-190.91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","190.91","-190.91"
"4625.1","02/08/13","2869","ALL STAR SIGNS","CLIVE, IA","12107"," FABRICATE, PAINT AND INSTALL FORMED 080 THICK ALUMINUM PANELS ON EXISTING SIGN STRUCTURE. PANELS TO BE SOLID MATTE BLACK POLYURATHANE FINISH. INCLUDE A NEW FORMED TOP AND BOTTOM CAP TO BE INSTALLED BEFORE THE NEW PANELS. PANELS WILL HAVE A VERTICAL SEAMS EVERY 44""or 45"". NORTH ELEVATION MEASURES 38'-5-1","OTHER","","Acct Closed","","","","","","","","","","","","","","","","26.500","12.250","14.250","1022.90","372.62","650.28","","","","","","","","","32.000","15.750","16.250","1235.20","486.36","748.84","","","","","","","","","24.000","47.000","-23.000","2288.00","2152.17","135.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","77.20","0.00","77.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.500","75.000","9.500","4623.30","3011.15","1612.15"
"4625.2","02/08/13","2869","ALL STAR SIGNS","CLIVE, IA","12176"," RECEIVE, INSPECT AND INSTALL ONE SET OF SAFELITE AUTO GLASS REMOTE LED CHANNEL LETTERS ON NORTH ELEVATION AND ONE SET OF NON-LIT CHANNEL LETTERS ON THE WEST ELEVATION. MOUNTING PATTERNS AND MATERIALS PROVIDED BY CUSTOMER. INCLUDE STAFF TIME TO OBTAIN PERMITS. PERMITS AND TAXES ARE ADDITIONAL FEES.","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","1.500","0.000","1.500","57.90","0.00","57.90","","","","","","","","","","","","","","","","","","","","","","","10.500","11.000","-0.500","886.60","529.10","357.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","77.20","0.00","77.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.000","11.000","3.000","1021.70","529.10","492.60"
"SC3030.1","05/23/13","2869","ALL STAR SIGNS","",""," Customer reports that the "" swoosh"" on the left side of the sign has fallen off. perhaps glue failed.  Please see Jason at the store to obtain the piece and glue it back on.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","25.74","-25.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","25.74","-25.74"
"SC2893.1","02/26/13","2735","ALLAN GRAHAM","",""," Building sign in back is not illuminating.   Please repair.   One of the bolts that holds the front sign into brick came out.  Alan has bolt.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","42.90","-42.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","42.90","-42.90"
"4756.1","04/03/13","3683","ALLEN INDUSTRIES","",""," Survey and check codes for above location, using the attached forms.  Be sure to provide photos of all surrounding buildings and Road signs. Digital photos are preferred.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","107.25","-107.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","107.25","-107.25"
"4790.1","05/15/13","3683","ALLEN INDUSTRIES","",""," Receive inspect and install 6'-6"" OAH X 28' 6"" W"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","39.500","-39.500","0.00","1797.52","-1797.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","39.500","-39.500","0.00","1797.52","-1797.52"
