"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/21 - 12/31/21","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ"
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer"
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance"
"10354.1","07/23/21","4617","A+ COMMUNICATIONS & SECURITY","",""," Furnish and install identical fleet vehicle graphics as previously done for (1) large van model. Customer will drop  service van off at Eagle the week of June 28th. Please contact Todd Landis @ 515-238-9235 when vans are ready to be picked up."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","6.500","-6.500","0.00","270.45","-270.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","6.500","-6.500","0.00","270.45","-270.45"
"10380.1","08/06/21","4617","A+ COMMUNICATIONS & SECURITY","",""," Furnish and install identical fleet vehicle graphics as previously done for (1) large van model. Customer will drop  service van off at Eagle the week of August 1st. Please contact Todd Landis @ 515-238-9235 when van is ready to be picked up."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.500","-7.500","0.00","311.95","-311.95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.500","-7.500","0.00","311.95","-311.95"
"SC6624.1","03/27/21","4617","A+ COMMUNICATIONS & SECURITY","",""," SERVICE: Furnish and install identical fleet vehicle graphics as previously done for (2) large van models. Customer will drop both service vans off at Eagle the week of March 28th. Please contact Todd Landis @ 515-238-9235 when vans are ready to be picked up."," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.250","-0.250","0.00","9.65","-9.65","","","","","","","","","","","","","","","","0.000","13.500","-13.500","0.00","521.59","-521.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","13.750","-13.750","0.00","531.24","-531.24"
"SC6670.1","04/28/21","4129","A-D DISTRIBUTING CO.","",""," Assist Tony with three internal cable - halyard flagpoles: 30 ft and 35 ft.  Re-cable and replace truck assemblies.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","214.50","-214.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","214.50","-214.50"
"SC6671.1","04/28/21","4129","A-D DISTRIBUTING CO.","",""," Assist Tony with re-roping one external halyard flagpole.  25-30 FT.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","67.04","-67.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","67.04","-67.04"
"SC6722.1","06/09/21","4129","A-D DISTRIBUTING CO.","",""," Assist Tony with replacing truck assembly on Iowa Flagpole with new assembly. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","107.25","-107.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","107.25","-107.25"
"SC6723.1","06/09/21","4129","A-D DISTRIBUTING CO.","","","  Assist Tony with re-ropint at least one flag pole or maybe both.  (Longer boom  truck will be required.) "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","26.83","-26.83","","0.000","1.000","-1.000","0.00","53.63","-53.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","80.46","-80.46"
"10191.1","05/15/21","5534","ACCO","JOHNSTON, IA","31548"," Furnish and Install 3","GEMINI","GEMINI","Acct Closed","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","2.000","0.000","2.000","84.92","0.00","84.92","","","","","","","","","","","","","","","","","","","","","","","4.000","9.000","-5.000","400.40","469.37","-68.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.000","9.000","-2.000","527.78","469.37","58.41"
"10362.1","09/06/21","5871","AD LIGHT GROUP","DES MOINES, IA","31758"," Site Survey - Interior and Exterior","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.000","0.000","4.000","228.80","0.00","228.80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.000","0.000","4.000","228.80","0.00","228.80"
"10362.2","09/06/21","5871","AD LIGHT GROUP","DES MOINES, IA","32284"," Receive, Inspect and Install Halo Lit Aluminum Black Channel Letters - ""10th St"" 11"" H - ""LOFTS"" 36"" H - OVERALL WIDTH - 17´ 11""	","CLLIT","CL-REVERSE","Acct Closed","","","","","","","","","","","","","","","","1.500","0.000","1.500","63.69","0.00","63.69","","","","","","","","","","","","","","","","","","","","","","","7.000","24.000","-17.000","743.60","1456.68","-713.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.500","24.000","-15.500","807.29","1456.68","-649.39"
"10362.3","09/06/21","5871","AD LIGHT GROUP","DES MOINES, IA","32285"," Receive, Inspect and Install DF Non illuminated Blade Sign - overall dimensions: 2´11"" H X 1´ W","OTHER","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","","","","","","","","","","","","","","","","","","","","","","4.000","4.000","0.000","400.40","244.19","156.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.000","4.000","1.000","442.86","244.19","198.67"
"10362.4","09/06/21","5871","AD LIGHT GROUP","DES MOINES, IA","32286"," Receive, Inspect and Install two sets of address numbers - ""110"" and ""112"" - Overall Dimension: 6"" H - Receive, Inspect and Deliver Freestanding A-Frame sign to location","GEMINI","","Acct Closed","","","","","","","","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","","","","","","","","","","","","","","","","","","","","","","1.250","2.000","-0.750","71.50","122.34","-50.84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.750","2.000","-0.250","92.73","122.34","-29.61"
"10362.5","09/06/21","5871","AD LIGHT GROUP","DES MOINES, IA","31753"," Receive, Inspect and Install (1) Office Directional - includes both panels - 6"" X 6"" x 1","ADA","","Acct Closed","","","","","","","","","","","","","","","","0.250","0.000","0.250","10.62","0.00","10.62","","","","","","","","","","","","","","","","","","","","","","","0.333","0.250","0.083","19.05","15.02","4.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.583","0.250","0.333","29.67","15.02","14.65"
"10362.6","09/06/21","5871","AD LIGHT GROUP","DES MOINES, IA","31754"," Receive, Inspect and Install (1) Office Hours and Emergency Info 5"" X 8"" painted 1","ADA","","Acct Closed","","","","","","","","","","","","","","","","0.250","0.000","0.250","10.62","0.00","10.62","","","","","","","","","","","","","","","","","","","","","","","0.333","0.000","0.333","19.05","0.00","19.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.583","0.000","0.583","29.67","0.00","29.67"
"10362.7","09/06/21","5871","AD LIGHT GROUP","DES MOINES, IA","31755"," Receive, Inspect and Install (10) Room IDS - ADA Compliant - 4"" X 7"" acrylic painted black with white tipping. Panels installed via customer supplied VHB tape.","ADA","","Acct Closed","","","","","","","","","","","","","","","","0.250","0.000","0.250","10.62","0.00","10.62","","","","","","","","","","","","","","","","","","","","","","","5.000","0.500","4.500","286.00","30.03","255.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.250","0.500","4.750","296.62","30.03","266.59"
"10362.8","09/06/21","5871","AD LIGHT GROUP","DES MOINES, IA","31756"," Receive, Inspect and Install (94) Unit ID´s - ADA Compliant - 4"" X 9"" acrylic painted black, white tipping, braille on main panel. Panel installed via customer supplied VHB tape.","ADA","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","","","","","","","","","","","","","","","","","","","","","","31.000","3.750","27.250","1773.20","225.23","1547.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.000","3.750","28.250","1815.66","225.23","1590.43"
"10362.9","09/06/21","5871","AD LIGHT GROUP","DES MOINES, IA","31757"," Receive, Inspect and Install (2) office directory (1 - 10"" X 12"") (1 - 10"" X 10"") painted 1","ADA","","Acct Closed","","","","","","","","","","","","","","","","0.250","0.000","0.250","10.62","0.00","10.62","","","","","","","","","","","","","","","","","","","","","","","0.667","0.250","0.417","38.15","15.02","23.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.917","0.250","0.667","48.77","15.02","33.75"
"10362.10","09/06/21","5871","AD LIGHT GROUP","DES MOINES, IA","31760"," Remove and Dispose of interior signage - 1 office directional, 1 Office Hours and Emergency Info, 10 Room ID´s, 94 Unit ID´s and 2 office directory signs. - NOTE: No patching or painting included","ADA","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.000","6.500","3.500","552.72","392.91","159.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.000","6.500","3.500","552.72","392.91","159.81"
"10362.11","09/06/21","5871","AD LIGHT GROUP","DES MOINES, IA","31759"," Staff time for the procurement of permitting - NOTE: Permit cost will be on Final Invoice","CLLIT","","Acct Closed","","0.000","2.000","-2.000","0.00","85.88","-85.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","85.88","-85.88"
"SC6855.1","09/28/21","4008","ADART","",""," Customer reporting issues with 2 signs.  Sign #1: letter has outage at the bottom of the letter.  Sign #2 also has outage in the bottom corner of the ""A"" as well as blinking letter ""E"".  Travel to site and repair.  Call or e-mail Jen from site if you need to exceed the NTE.  (209) 931-0860"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","227.91","-227.91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","227.91","-227.91"
"SC6502.1","01/13/21","3686","ADCON","",""," Customer reports that the "" Pepper"" is not illuminating on the South elevation, Inspect and repair as necessary.  Check IN and OUT service channel Network.  Instructions given in e-mail.  Porvide completion photos.  Obtain customer signature of completion. Stay in contact with your PM at ADCON SIGNS.   PM  Jason Johnson. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","26.83","-26.83","","0.000","1.750","-1.750","0.00","93.84","-93.84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.250","-2.250","0.00","120.67","-120.67"
"10417.3","10/11/21","3362","ALL ABOUT YOU SALON & TANNING","DES MOINES, IA","32499"," Permit acquisition fee","BLDILL","","Acct Closed","","0.000","1.000","-1.000","0.00","42.94","-42.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","42.94","-42.94"
"10417.4","10/11/21","3362","ALL ABOUT YOU SALON & TANNING","DES MOINES, IA","32500"," Relamp and ballast existing sign with (12) F48 fluorescent lamps and 2 ballast; work to be done when installing new face; price subject to change based on survey (survey in another quote)","LED","LEDCONVERT","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.000","2.250","0.750","171.60","125.50","46.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.000","2.250","0.750","171.60","125.50","46.10"
"10417.5","10/11/21","3362","ALL ABOUT YOU SALON & TANNING","DES MOINES, IA","32562"," Fabricate and install (1) new face for 49""x12´ cabinet; 2"" retainers, 2"" panform; Black vinyl copy; side edges of panform will not have vinyl; prefabrication survey to confirm cut size and flange","BLDILL","","Acct Closed","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","0.500","0.000","0.500","21.23","0.00","21.23","","","","","","","","","","","","","","","","3.500","2.000","1.500","148.61","83.49","65.12","","4.000","10.250","-6.250","285.50","562.93","-277.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.000","12.250","-3.250","497.80","646.42","-148.62"
