"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/19 - 12/31/19","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ" 
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer" 
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance" 
"SC5823.1","07/11/19","3042","ANKENY DINER","",""," Customer reports that the "" I"" came off building and took the ""CE"" with it.  it is just hanging there........   Please repair.  Also there is an outage in the boarder around the building that needs repaired.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","67.04","-67.04","","0.000","6.750","-6.750","0.00","346.98","-346.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","8.000","-8.000","0.00","414.02","-414.02"
"8841.4","01/10/19","4030","ANKENY FAMILY DENTAL CENTER","",""," The customer has asked that we add a exterior plug in"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","25.74","-25.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","25.74","-25.74"
"9178.1","05/07/19","5115","APEX SIGN GROUP","",""," Site Survey, Complete site survey form attached.  Survey photos and information, particularly of Sign D-are there any ohter small monumets along the grassy area ?  Pleae take some photos here.  The customer believes there may be another sign there but last research shows no other signs in that area.   Also compare drawings R5 and R6- need to take some photos of the walls as they appear today, See pages 9,11,12. The LL  had put in arrows as he thought they should be but Sears wants us to verify.  I removed the arrows from R6, we just need to verify which direction they should actually point.   The size of sign ""B"" was increased so I want to make sure there are no issues.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","80.45","-80.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","80.45","-80.45"
"9011.1","02/03/19","2476","ARCHER SIGN CORPORATION","WEST DES MOINES, IA","26711"," REMOVE EXISTING LED MODULES IN (2) SETS OF 24"" CHANNEL LETTERS AND INSTALL NEW CUSTOMER FURNISHED LEDS AND POWER SUPPLIES (IF NEEDED). REMOVE EXISTING LEDS IN OVAL WALL SIGN AND INSTALL NEW LEDS PROVIDED BY THE CUSTOMER (POWER SUPPLIES IF NEEDED). REMOVE EXISTING LEDS IN PROJECTING WALL SIGN AND INSTALL NEW CUSTOMER SUPPLIED LEDS (POWER SUPPLIES IF NEEDED).","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","","","","","","","","","","","","","","","","","","","","","","10.000","12.250","-2.250","1086.80","630.63","456.17","","2.250","0.000","2.250","138.35","0.00","138.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.250","12.250","1.000","1267.61","630.63","636.98"
"SC5712.1","03/07/19","2476","ARCHER SIGN CORPORATION","",""," Repair neon on blade sign.  Diagnose and repair as needed.  Take before and after pictures of sign condition.  Have Archer sign off completed.  Specify the type and likely cuase if neon problem.  Contact Michele for questions when on site.  330 455 9995 or service@archersign.com.  Provide completion information within 72 hours.  Itemize invoice, including labor rate and materials.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.250","-3.250","0.00","167.31","-167.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.250","-3.250","0.00","167.31","-167.31"
"9192.1","05/16/19","2395","ARCHITECTURAL GRAPHICS, INC.","GRIMES, IA","27419"," Site Survey","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.000","8.250","-4.250","228.80","404.90","-176.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.000","8.250","-4.250","228.80","404.90","-176.10"
"9193.1","05/17/19","2395","ARCHITECTURAL GRAPHICS, INC.","CLIVE, IA","27420"," Site Survey","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","21.48","-21.48","","","","","","","","","","","","","","","","","","","","","","","10.000","8.250","1.750","572.00","403.47","168.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.000","8.750","1.250","572.00","424.95","147.05"
"9194.1","05/22/19","2395","ARCHITECTURAL GRAPHICS, INC.","CLIVE, IA","27421"," Site Survey","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.000","7.250","-2.250","286.00","417.76","-131.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.000","7.250","-2.250","286.00","417.76","-131.76"
"9195.1","05/30/19","2395","ARCHITECTURAL GRAPHICS, INC.","CLIVE, IA","27423"," Site Survey","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.000","5.750","2.250","457.60","298.68","158.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.000","5.750","2.250","457.60","298.68","158.92"
"9196.1","05/31/19","2395","ARCHITECTURAL GRAPHICS, INC.","CLIVE, IA","27422"," Site Survey","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.000","0.000","5.000","286.00","0.00","286.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.000","0.000","5.000","286.00","0.00","286.00"
"9199.1","05/14/19","2395","ARCHITECTURAL GRAPHICS, INC.","NEWTON, IA","27429"," Site Survey","VINYL","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.250","2.000","2.250","242.35","107.25","135.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.250","2.000","2.250","242.35","107.25","135.10"
"9200.1","05/21/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27418"," Site Survey","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","18.82","-18.82","","","","","","","","","6.000","3.000","3.000","342.70","156.59","186.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.000","3.500","2.500","342.70","175.41","167.29"
"9201.1","05/20/19","2395","ARCHITECTURAL GRAPHICS, INC.","ANKENY, IA","27416"," Site Survey","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.000","10.250","7.750","1028.60","489.60","539.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.000","10.250","7.750","1028.60","489.60","539.00"
"9322.1","08/02/19","2395","ARCHITECTURAL GRAPHICS, INC.","",""," Permit Acquisition"," ","","Acct Closed","","0.000","1.250","-1.250","0.00","50.67","-50.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","50.67","-50.67"
"9324.1","08/05/19","2395","ARCHITECTURAL GRAPHICS, INC.","",""," Permit Acquisition"," ","","Acct Closed","","0.000","6.000","-6.000","0.00","243.19","-243.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","6.000","-6.000","0.00","243.19","-243.19"
"9361.1","08/31/19","2395","ARCHITECTURAL GRAPHICS, INC.","CLIVE, IA","28008"," Staff time for the procurement of permitting - NOTE: Permit Cost will be on Final Invoice","CLLIT","","Acct Closed","","0.000","1.000","-1.000","0.00","40.53","-40.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","40.53","-40.53"
"9407.1","09/20/19","2395","ARCHITECTURAL GRAPHICS, INC.","",""," Second site survey - measurements, and attachment details to reface monument signs 029 and 030. Provide pictures as well."," ","","Acct Closed","","0.000","1.000","-1.000","0.00","40.53","-40.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","40.53","-40.53"
"9410.1","09/18/19","2395","ARCHITECTURAL GRAPHICS, INC.","OTTUMWA, IA","28538"," REMOVE DAMAGED CANOPY FROM EXISTING POLE AND SCRAP. RECEIVE, INSPECT AND INSTALL NEW CANOPY SHIPPED TO EAGLE PLANT FROM AGI SIGN CO. NEW BOLTS WILL BE NEEDED TO INSTALL NEW CANOPY HEAD","AWNILL","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","","","","","","","","","","","","","","","","","","","","","","16.000","18.000","-2.000","1113.34","1153.43","-40.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.000","18.000","-1.000","1155.80","1153.43","2.37"
"9457.1","10/23/19","2395","ARCHITECTURAL GRAPHICS, INC.","",""," Site Survey:We will need measurements for each of the red lines located on the proposed location photo. Site address is 2150 E 1st St Walmart Store #5748 Grimes, Iowa 50111-7606. Survey Requirements: Clear head on photos and measurements of preferred install location(s) (photos will be provided with requested measurements and facades). Please also advise the type of wall the preferred install location has (i.e. EFIS, Brick, Concrete, etc.) Clear photos and measurements of existing exterior signage (be sure to get the measurement from grade to the bottom of the main Walmart sign and the measurement of the letters as we cannot install above this height anywhere on the building). Photos of where our install location falls internally in the store (bakery, deli,pharmacy, etc.). Parapet dimensions where we have potential install.•Paint match on the wall in which the electrical box will be installed, if within customer view."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","93.84","-93.84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","93.84","-93.84"
"9471.1","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27630"," Sign 14 - Remove and Dispose existing Plate Letters (Mercy Imaging) NOTE: no patching","GEMINI","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.750","10.000","-8.250","95.16","480.50","-385.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.750","10.000","-8.250","95.16","480.50","-385.34"
"9471.2","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27630A"," Sign 14 - Patch and Paint 54-1","OTHER","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23"
"9471.3","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27631"," Sign 14 - Receive, Inspect and Install Non-Illuminated (6"" Green Specialty Copy Plate Letters - MercyOne Imaging) ","GEMINI","","Acct Closed","","","","","","","","","","","","","","","","0.250","0.000","0.250","10.62","0.00","10.62","","","","","","","","","","","","","","","","","","","","","","","2.500","2.500","0.000","142.88","131.73","11.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.750","2.500","0.250","153.50","131.73","21.77"
"9471.4","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27632"," Sign 15 - Remove and Dispose existing window vinyl","VINYL","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.750","0.000","0.750","42.78","0.00","42.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.750","0.000","0.750","42.78","0.00","42.78"
"9471.5","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27633"," Sign 15 - Receive, Inspect and Install new vinyl on window","VINYL","","Acct Closed","","","","","","","","","","","","","","","","0.250","0.000","0.250","10.62","0.00","10.62","","","","","","","","","","","","","","","","","","","","","","","1.250","0.000","1.250","75.67","0.00","75.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.500","0.000","1.500","86.29","0.00","86.29"
"9471.6","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27634"," Sign 15A - Remove and Dispose Existing Window Vinyl","VINYL","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.750","1.000","-0.250","42.30","52.94","-10.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.750","1.000","-0.250","42.30","52.94","-10.64"
"9471.7","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27635"," Sign 15A - Receive, Inspect and Install new vinyl ""No Smoking"" on door ","VINYL","","Acct Closed","","","","","","","","","","","","","","","","0.250","0.000","0.250","10.62","0.00","10.62","","","","","","","","","","","","","","","","","","","","","","","0.750","0.000","0.750","44.45","0.00","44.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","0.000","1.000","55.07","0.00","55.07"
"9471.8","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27636"," Sign 16 - Remove and Dispose existing Plate Letters (Mercy Specialty Clinics - MercyOne Specialty Center) NOTE: no patching","GEMINI","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.750","2.750","-1.000","95.16","144.96","-49.80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.750","2.750","-1.000","95.16","144.96","-49.80"
"9471.9","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27636A"," Sign 16 - Patch and Paint 83-1","OTHER","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23"
"9471.10","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27637"," Sign 16 - Receive, Inspect and Install Non-Illuminated (6"" Green Specialty Copy Plate Letters) ","GEMINI","","Acct Closed","","","","","","","","","","","","","","","","0.250","0.000","0.250","10.62","0.00","10.62","","","","","","","","","","","","","","","","","","","","","","","2.500","0.000","2.500","142.88","0.00","142.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.750","0.000","2.750","153.50","0.00","153.50"
"9471.11","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27638"," Sign 17 - Remove and Dispose existing Plate Letters (Iowa Heart Center) NOTE: no patching","GEMINI","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.750","0.000","1.750","95.16","0.00","95.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.750","0.000","1.750","95.16","0.00","95.16"
"9471.12","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27638A"," Sign 17 - Patch and Paint 64-1","OTHER","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23"
"9471.13","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27639"," Sign 17 - Receive, Inspect and Install Non-Illuminated (6"" Green Specialty Copy Plate Letters - MercyOne Iowa Heart Center)","GEMINI","","Acct Closed","","","","","","","","","","","","","","","","0.250","0.000","0.250","10.62","0.00","10.62","","","","","","","","","","","","","","","","","","","","","","","2.750","0.000","2.750","157.18","0.00","157.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.000","0.000","3.000","167.80","0.00","167.80"
"9471.14","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27640"," Sign 18 - Remove and Dispose existing Plate Letters (Mercy Cardiovascular Testing) NOTE: no patching","GEMINI","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","109.46","0.00","109.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","109.46","0.00","109.46"
"9471.15","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27640A"," Sign 18 - Patch and Paint 108"" x 4""","OTHER","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23"
"9471.16","12/06/19","2395","ARCHITECTURAL GRAPHICS, INC.","INDIANOLA, IA","27641"," Sign 18 - Receive, Inspect and Install Non-Illuminated (5"" Green Specialty Copy Plate Letters - MercyOne Cardiovascular Testing)","GEMINI","","Acct Closed","","","","","","","","","","","","","","","","0.250","0.000","0.250","10.62","0.00","10.62","","","","","","","","","","","","","","","","","","","","","","","3.000","10.500","-7.500","171.48","493.59","-322.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.250","10.500","-7.250","182.10","493.59","-311.49"
"9477.1","11/01/19","2395","ARCHITECTURAL GRAPHICS, INC.","ANKENY, IA","28781"," Survey DF Monument signs, Inside and out;  001 and 007 and 008.  Get measurements and take lots of pictures.   See attached drawings.   ","MONDF","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.750","0.000","2.750","157.30","0.00","157.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.750","0.000","2.750","157.30","0.00","157.30"
"9479.1","11/04/19","2395","ARCHITECTURAL GRAPHICS, INC.","CLIVE, IA","28064"," Signs 002, 004 - Remove and Dispose existing Regulatory Signs","OTHER","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.500","3.500","-3.000","28.60","194.28","-165.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.500","3.500","-3.000","28.60","194.28","-165.68"
"9479.2","11/04/19","2395","ARCHITECTURAL GRAPHICS, INC.","CLIVE, IA","28065"," Signs 002, 004 - Receive, Inspect and Install Regulatory Signs","OTHER","","Acct Closed","","","","","","","","","","","","","","","","0.250","0.000","0.250","10.62","0.00","10.62","","","","","","","","","","","","","","","","","","","","","","","0.500","1.750","-1.250","28.60","107.28","-78.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.750","1.750","-1.000","39.22","107.28","-68.06"
"9479.3","11/04/19","2395","ARCHITECTURAL GRAPHICS, INC.","CLIVE, IA","28068"," Sign 006 - Receive, Inspect and Install Door Vinyl on Top Center two doors - (MERCY ONE Clive Health Plaza)","VINYL","","Acct Closed","","","","","","","","","","","","","","","","0.250","0.000","0.250","10.62","0.00","10.62","","","","","","","","","","","","","","","","","","","","","","","1.500","0.000","1.500","92.24","0.00","92.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.750","0.000","1.750","102.86","0.00","102.86"
