"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/23 - 12/31/23","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ"
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer"
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance"
"SC7701.1","08/01/23","5931","A.M. COHRON & SON, INC.","",""," GRAND AVE. BRIDGE PROJECT.:   CLEAN STICKY STUFF OFF THE ""W"" SIGN ON SW CORNER.   See photo. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","128.70","-128.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","128.70","-128.70"
"11486.1","10/01/23","6157","ABUNDANT HEALTH MASSAGE & BODYWORKS","ANKENY, IA","36429"," Furnish and Install 3","GEMINI","GEMINI","Acct Closed","","","","","","","","","1.000","0.000","1.000","46.32","0.00","46.32","","2.000","0.000","2.000","86.86","0.00","86.86","","","","","","","","","","","","","","","","","","","","","","","4.500","2.500","2.000","264.05","149.21","114.84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.500","2.500","5.000","397.23","149.21","248.02"
"11198.1","03/29/23","6095","ACCURATE ELECTRIC","",""," 16 Lamps:  F24T12 "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"SC7541.1","03/18/23","4008","ADART","",""," Repair the ""R"" on east end of the building.   Call or E-mail Jen from site to exceed  NTE  209 931 0860"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.750","-2.750","0.00","176.98","-176.98","","0.000","1.750","-1.750","0.00","112.63","-112.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","289.61","-289.61"
"SC7822.1","11/11/23","3686","ADCON","",""," The pan part of the signage on front of the building fell off.  Inspect, reinstall, and repair as necessary. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","85.80","-85.80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","85.80","-85.80"
"11205.1","04/04/23","3534","ADVANCE SIGN GROUP, LLC","W DSM, IA","35388"," TAKE RUBBINGS OF ALL THE CHANNEL LETTER CABINETS FOR ""CATO FASHIONS"" BRING PATTERNS BACK TO EAGLE AND SHIP WITH CUSTOMERS PROVIDED SHIPPING ACCOUNT NUMBER. RECEIVE, INSPECT AND INSTALL CUSTOMER PROVIDED LEDS","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","1.250","0.000","1.250","54.29","0.00","54.29","","","","","","","","","","","","","","","","","","","","","","","12.000","11.750","0.250","1064.85","756.17","308.68","","0.000","2.000","-2.000","0.00","113.69","-113.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.250","13.750","-0.500","1119.14","869.86","249.28"
"SC7509.1","02/18/23","3534","ADVANCE SIGN GROUP, LLC","",""," Troubleshoot and repair building sign.  "" Fashion "" has outages.  Call if neon so we can get a price to convert to LED....  NTE 350.00 call for approval.  Photos of sign lighting and sign off required. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","80.45","-80.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","80.45","-80.45"
"SC7812.1","11/09/23","3534","ADVANCE SIGN GROUP, LLC","",""," Customer reports that the letterset is already having issues.  Please assess and see if there is a loose wire or a power supply that has gone bad.   "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","68.64","-68.64","","0.000","0.750","-0.750","0.00","51.48","-51.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","120.12","-120.12"
"SC7749.1","09/22/23","3951","ALLEN INDUSTRIES , INC","",""," Maintenance - Mack Wall Sign and Mack Pylon 20' OAH including cladding.  Cleaning & Lighting inspection, provide photos and signed report as outlined below.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","225.25","-225.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","225.25","-225.25"
"SC7750.1","09/08/23","3951","ALLEN INDUSTRIES , INC","",""," Maintenance - Mack Wall Sign  & Mack Monument  11´ OAH Lighting inspection & Cleaning, provide photos & signed report as outlined below.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","193.05","-193.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","193.05","-193.05"
"SC7517.1","03/01/23","5924","AMERICAN/ INTERSTATE SIGN CRAFTERS","",""," There is a letter in large PETCO sign that is burnt out on the front of the building. Please check on other PETCO sign on side and back of building- Do these work ?  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","32.18","-32.18","","0.000","2.000","-2.000","0.00","128.70","-128.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.500","-2.500","0.00","160.88","-160.88"
"SC7517.2","04/15/23","5924","AMERICAN/ INTERSTATE SIGN CRAFTERS","DES MOINES, IA","35322"," Furnish and Install (1) 9030 transformer for the letter ""P"" on the east side and (2) Corn Lights for a couple security lights that are burnt out","NEON","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.500","0.000","3.500","203.28","0.00","203.28","","0.000","2.500","-2.500","0.00","160.88","-160.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.500","2.500","1.000","203.28","160.88","42.40"
"SC7642.1","06/01/23","5924","AMERICAN/ INTERSTATE SIGN CRAFTERS","",""," Pole sign has the Home Depot part not working on the sign by the freeway.  Please service and repair as needed.   MUST COMPLETE IVR.   (see attached) "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","241.33","-241.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","241.33","-241.33"
"SC7811.1","11/08/23","5924","AMERICAN/ INTERSTATE SIGN CRAFTERS","",""," Customer reports that the "" AL"" in "" Rental is not illuminating,  please repair.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.250","-2.250","0.00","136.34","-136.34","","0.000","2.000","-2.000","0.00","137.28","-137.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","273.62","-273.62"
"SC7811.2","12/15/23","5924","AMERICAN/ INTERSTATE SIGN CRAFTERS","WEST DES MOINES, IA","36785"," Two Men and a Truck","LED","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","43.43","0.00","43.43","","","","","","","","","","","","","","","","","","","","","","","9.000","0.000","9.000","979.55","0.00","979.55","","4.250","14.000","-9.750","273.49","922.35","-648.86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.250","14.000","0.250","1296.47","922.35","374.12"
"SC7733.1","08/17/23","4347","AMES MUNICIPLE POWER","",""," Service call to repair; ""Municipal"" portion of sign not lighting (red neon.) Bill T&M."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","225.23","-225.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","225.23","-225.23"
"11228.1","04/28/23","3478","ANKENY DENTAL PROFESSIONALS, P.C.","ANKENY, IA","35515"," ENTRANCE DOOR GLASS VINYL: Furnish and apply first surface white vinyl ´Dr. Sara Hoban´","VINYL","","Acct Closed","","","","","","","","","0.250","0.000","0.250","11.58","0.00","11.58","","","","","","","","","","","","","","","","","","","","","","","0.500","0.250","0.250","21.72","11.10","10.62","","1.000","0.500","0.500","59.10","32.18","26.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.750","0.750","1.000","92.40","43.28","49.12"
"SC7536.1","03/15/23","3478","ANKENY DENTAL PROFESSIONALS, P.C.","",""," Reset the time on the clock.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","32.58","-32.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","32.58","-32.58"
"SC7556.1","04/04/23","3478","ANKENY DENTAL PROFESSIONALS, P.C.","",""," Customer reports that the monument sign has lamps out, please repair.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","80.45","-80.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","80.45","-80.45"
"SC7808.1","11/07/23","3478","ANKENY DENTAL PROFESSIONALS, P.C.","",""," Reset time and temp on monument sign. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","51.48","-51.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","51.48","-51.48"
"11092.1","03/01/23","5806","ANKENY ORTHODONTICS PC","ANKENY, IA","35100"," Remove and Dispose existing exterior letters - ""Ankeny Orthodontics"". No patching","GEMINI","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.000","1.750","1.250","162.05","112.63","49.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.000","1.750","1.250","162.05","112.63","49.42"
"11092.2","03/01/23","5806","ANKENY ORTHODONTICS PC","ANKENY, IA","35101"," Remove existing interior letters and leave with owner - NOTE: eagle sign does not guarantee that letters won´t break or be damaged during removal. Eagle not responsible for broken letters. No patching","GEMINI","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.250","1.750","114.15","16.10","98.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.250","1.750","114.15","16.10","98.05"
"SC7767.1","09/22/23","4320","ANYTIME FITNESS","",""," Customer reports that the "" RUNNING MAN"" and ""ANYTIME"" is not illuminating. Please repair"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","64.35","-64.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","64.35","-64.35"
"11134.2","02/27/23","5156","ARCHITECTURAL GRAPHIC INC.","AMES, IA","35241"," Technical Survey - all signage","MONDF","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.750","5.250","-0.500","290.36","337.85","-47.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.750","5.250","-0.500","290.36","337.85","-47.49"
"SC7608.1","05/04/23","5156","ARCHITECTURAL GRAPHIC INC.","",""," Exterior west facing monument sign is not lighting.  Please repair.   See attached for IVR instructions... MANDATORY.    Call Dealer to schedule call and request vehicles"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","112.63","-112.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","112.63","-112.63"
"SC7739.1","08/24/23","5156","ARCHITECTURAL GRAPHIC INC.","",""," Exterior Pylon sign the ""X"" is not illuminating.   SW corner of the lot.  Contact: Brian Logan.  515 318 9651  BEFORE AND AFTER PHOTOS REQUIRED.  SIGN OFF SHEET MUST BE SIGNED BY THE MANAGER.  IVR USAGE IS MANDATORY, SEE ATTACHED.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","128.71","-128.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","128.71","-128.71"
