"15 FEB 2026","18:20:03","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 01/01/12 through 12/31/12",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"","","INT","","Product Totals","1538.55","1164.73","373.82","24.30","0.00","BRIANT",

"3926","01/13/12","MISC","107000","TACO JOHN'S","167.54","124.43","43.11","25.73","","BRIANT","","","","","","DEFAULT","TACO JOHN'S","Cheyenne","WY",
"3955","02/27/12","MISC","3346","NAILS FOR YOU","0.00","0.00","0.00","","","BRIANT","","","","","","DEFAULT","NAILS FOR YOU","WEST DES MOINES","IA",
"3987","04/24/12","MISC","3361","EAST HIGH SCHOOL","1270.05","933.50","336.55","26.50","472.00","BRIANT","","","","","","DEFAULT","EAST HIGH SCHOOL","DES MOINES","IA",
"4032","03/30/12","MISC","49300","GIT N GO CONVENIENCE STORES","2786.43","1146.46","1639.97","58.86","20.00","BRIANT","","","","","","29","GIT N GO","CLIVE","IA",
"4080","04/30/12","MISC","108300","TACO JOHN'S","32.22","20.30","11.92","37.00","10.12","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","Maquoketa","IA",
"","","MISC","","Product Totals","4256.24","2224.69","2031.55","47.73","502.12","BRIANT",

"3872","03/06/12","MONMNT","2830","EYCHANER PROPERTIES","49729.99","32158.52","17571.47","35.33","544.00","BRIANT","","","","","","1","SHOPS AT MERLE HAY","DES MOINES","IA",
"3872-2","06/12/12","MONMNT","2830","EYCHANER PROPERTIES","20831.27","17027.46","3803.81","18.26","119.00","BRIANT","","","","","","1","SHOPS AT MERLE HAY","DES MOINES","IA",
"3915","02/10/12","MONMNT","3196","MOM'S MEALS","2294.79","1638.23","656.56","28.61","53.00","BRIANT","","","","","","2","PUR FOODS","NORTH JACKSON","OH",
"3957","03/20/12","MONMNT","3347","SALVATION ARMY","8031.41","4943.43","3087.98","38.45","107.00","BRIANT","","","","","","DEFAULT","SALVATION ARMY","DES MOINES","IA",
"","","MONMNT","","Product Totals","80887.46","55767.64","25119.82","31.06","823.00","BRIANT",

"3884","01/13/12","REPFCE","3319","AROY-DEE RESTAURANT","1214.57","536.70","677.87","55.81","","BRIANT","","","","","","DEFAULT","AROY-DEE RESTAURANT","DES MOINES","IA",
"3896","01/30/12","REPFCE","110400","TASSEL RIDGE WINERY","770.60","245.95","524.65","68.08","","BRIANT","","","","","","1","TASSEL RIDGE WINERY","OSKALOOSA","IA",
"3987","04/24/12","REPFCE","3361","EAST HIGH SCHOOL","536.51","177.12","359.39","66.99","","BRIANT","","","","","","DEFAULT","EAST HIGH SCHOOL","DES MOINES","IA",
"3993","03/14/12","REPFCE","73650","MERCURY INSURANCE","2252.90","1234.89","1018.01","45.19","","BRIANT","","","","","","47","WORLD ONE INSURANCE","CANOGA PARK","CA",
"3999","03/28/12","REPFCE","110100","TACO JOHN'S OF IOWA","855.83","357.02","498.81","58.28","","BRIANT","","","","","","4","TACO JOHNÇS","ALTOONA","IA",
"4004","04/19/12","REPFCE","3372","SUSAN BARNES","471.25","157.85","313.40","66.50","35.00","BRIANT","","","","","","1","DES MOINES INTENTIONAL EUCHARISTIC COMMUNITY","DES MOINES","IA",
"4004","04/19/12","REPFCE","3372","SUSAN BARNES","191.87","60.00","131.87","68.73","","BRIANT","","","","","","1","DES MOINES INTENTIONAL EUCHARISTIC COMMUNITY","DES MOINES","IA",
"4010","03/31/12","REPFCE","3376","AMERICAN INN & SUITES","5109.85","2684.46","2425.39","47.46","95.50","BRIANT","","","","","","DEFAULT","AMERICAN INN & SUITES","BOONE","IA",
"4053","04/30/12","REPFCE","4250","GRAPHIC PACKAGING","2128.99","826.86","1302.13","61.16","142.00","BRIANT","","","","","","DEFAULT","GRAPHIC PACKAGING","DES MOINES","IA",
"4063","05/07/12","REPFCE","3402","4 SEASONS NAILS & SPA","2450.22","1300.28","1149.94","46.93","44.00","BRIANT","","","","","","DEFAULT","4 SEASONS NAILS & SPA","WINDSOR HEIGHTS","IA",
"4064","04/30/12","REPFCE","3401","BUDGET STORAGE","482.50","292.01","190.49","39.48","","BRIANT","","","","","","DEFAULT","BUDGET STORAGE","WINDSOR HEIGHTS","IA",
"4078","04/24/12","REPFCE","2958","EYCHANER PROPERTIES","1749.23","1063.64","685.59","39.19","","BRIANT","","","","","","DEFAULT","EYCHANER PROPERTIES","WEST DES MOINES","IA",
"4113","05/21/12","REPFCE","3423","SUGAR & SLICE","1380.77","784.37","596.40","43.19","","BRIANT","","","","","","DEFAULT","SUGAR & SLICE","VENTURA","IA",
"","","REPFCE","","Product Totals","19595.09","9721.15","9873.94","50.39","316.50","BRIANT",

"3874","03/08/12","RTLT","3074","LS2 GROUP","1349.09","637.79","711.30","52.72","","BRIANT","","","","","","DEFAULT","LS2 GROUP","WEST DES MOINES","IA",
"3913","01/31/12","RTLT","3329","TENSION ENVELOPES","2349.78","1279.13","1070.65","45.56","184.00","BRIANT","","","","","","DEFAULT","TENSION ENVELOPES","DES MOINES","IA",
"3915","02/10/12","RTLT","3196","MOM'S MEALS","2725.57","1029.58","1695.99","62.23","","BRIANT","","","","","","2","PUR FOODS","NORTH JACKSON","OH",
"3949","02/10/12","RTLT","3338","DON KWAN","755.08","403.57","351.51","46.55","86.77","BRIANT","","","","","","1","FINANCIAL TAX SERVICES","WEST DES MOINES","IA",
"4002","04/30/12","RTLT","3371","CITY OF HUXLEY","1779.73","954.49","825.24","46.37","","BRIANT","","","","","","DEFAULT","CITY OF HUXLEY","HUXLEY","IA",
"4004","04/19/12","RTLT","3372","SUSAN BARNES","119.27","0.00","119.27","100.00","","BRIANT","","","","","","1","DES MOINES INTENTIONAL EUCHARISTIC COMMUNITY","DES MOINES","IA",
"","","RTLT","","Product Totals","9078.52","4304.56","4773.96","52.59","270.77","BRIANT",

"SC2356","01/31/12","SRVCE","3009","SPENCER DREAM CENTER","0.00","1037.80","-1037.80","","","BRIANT","","","","","","DEFAULT","SPENCER DREAM CENTER","SPENCER","IA",
"SC2392","02/29/12","SRVCE","2552","PLAZA LANES","0.00","81.90","-81.90","","","BRIANT","","","","","","DEFAULT","PLAZA LANES","DES MOINES","IA",
"SC2466","01/24/12","SRVCE","43900","FINANCIAL PLUS CREDIT UNION","0.00","253.38","-253.38","","","BRIANT","","","","","","DEFAULT","FINANCIAL PLUS CREDIT UNION","WEST DES MOINES","IA",
"SC2475","01/30/12","SRVCE","2902","CENTRAL PRESBYTERIAN CHURCH","0.00","87.55","-87.55","","","BRIANT","","","","","","DEFAULT","CENTRAL PRESBYTERIAN CHURCH","DES MOINES","IA",
"SC2491","05/23/12","SRVCE","2196","GANDER MOUNTAIN COMPANY","0.00","285.00","-285.00","","","BRIANT","","","","","","20","GANDER MOUNTAIN COMPANY","WEST MIFFLIN","PA",
"SC2502","02/27/12","SRVCE","3036","PINNACLE SIGN GROUP","200.00","297.37","-97.37","-48.69","","BRIANT","","","","","","8","ORANGE LEAF","CEDAR RAPIDS","IA",
"SC2521","03/14/12","SRVCE","49300","GIT N GO CONVENIENCE STORES","0.00","25.20","-25.20","","","BRIANT","","","","","","26","GIT N GO #32","DES MOINES","IA",
"SC2545","04/16/12","SRVCE","3267","CHILDREN'S DENTAL CENTER","0.00","537.95","-537.95","","","BRIANT","","","","","","DEFAULT","CHILDRENÇS DENTAL CENTER","URBANDALE","IA",
"SC2552","04/16/12","SRVCE","2902","CENTRAL PRESBYTERIAN CHURCH","0.00","54.60","-54.60","","","BRIANT","","","","","","DEFAULT","CENTRAL PRESBYTERIAN CHURCH","DES MOINES","IA",
"SC2554","04/18/12","SRVCE","3196","MOM'S MEALS","0.00","370.00","-370.00","","","BRIANT","","","","","","2","PUR FOODS","NORTH JACKSON","OH",
"SC2555","04/18/12","SRVCE","49300","GIT N GO CONVENIENCE STORES","0.00","1347.37","-1347.37","","","BRIANT","","","","","","27","GIT ÇN GO","DES MOINES","IA",
"SC2563","04/24/12","SRVCE","49300","GIT N GO CONVENIENCE STORES","318.75","196.70","122.05","38.29","","BRIANT","","","","","","24","GIT ÇN GO","DES MOINES","IA",
"SC2579","05/09/12","SRVCE","3364","FIREPLACE & STONE CENTER","600.00","308.00","292.00","48.67","","BRIANT","","","","","","1","FIREPLACE & STONE CENTER/ALICE RD","URBANDALE","IA",
"SC2590","05/21/12","SRVCE","2902","CENTRAL PRESBYTERIAN CHURCH","0.00","141.41","-141.41","","","BRIANT","","","","","","DEFAULT","CENTRAL PRESBYTERIAN CHURCH","DES MOINES","IA",
"SC2592","05/10/12","SRVCE","49300","GIT N GO CONVENIENCE STORES","154.80","103.20","51.60","33.33","","BRIANT","","","","","","30","GIT NÇ GO #27","DES MOINES","IA",
"SC2593","05/15/12","SRVCE","15750","BUSINESS DESIGNS INC.","187.50","98.00","89.50","47.73","","BRIANT","","","","","","DEFAULT","BUSINESS DESIGNS INC.","Grimes","IA",
"SC2599","05/18/12","SRVCE","4250","GRAPHIC PACKAGING","0.00","120.10","-120.10","","","BRIANT","","","","","","DEFAULT","GRAPHIC PACKAGING","DES MOINES","IA",
"","","SRVCE","","Product Totals","1461.05","5345.53","-3884.48","-265.87","0.00","BRIANT",

"3754-3","04/30/12","SURVEY","2537","ICON IDENTITY SOLUTIONS","300.00","0.00","300.00","100.00","","BRIANT","","","","","","6","SYSCO","ANKENY","IA",
"3754CR","04/30/12","SURVEY","2537","ICON IDENTITY SOLUTIONS","-300.00","0.00","-300.00","100.00","","BRIANT","","","","","","6","SYSCO","ANKENY","IA",
"4109","05/29/12","SURVEY","3309","GABLE SIGNS  INC.","225.00","86.80","138.20","61.42","","BRIANT","","","","","","6","MIDWEST HERITAGE BANK","WEST DES MOINES","IA",
"","","SURVEY","","Product Totals","225.00","86.80","138.20","61.42","0.00","BRIANT",

"3872","03/06/12","VINYL","2830","EYCHANER PROPERTIES","522.08","530.39","-8.31","-1.59","","BRIANT","","","","","","1","SHOPS AT MERLE HAY","DES MOINES","IA",
"3872","03/06/12","VINYL","2830","EYCHANER PROPERTIES","470.25","124.31","345.94","73.57","","BRIANT","","","","","","1","SHOPS AT MERLE HAY","DES MOINES","IA",
"3872","03/06/12","VINYL","2830","EYCHANER PROPERTIES","457.94","224.50","233.44","50.98","","BRIANT","","","","","","1","SHOPS AT MERLE HAY","DES MOINES","IA",
"3872-2","06/12/12","VINYL","2830","EYCHANER PROPERTIES","499.04","381.50","117.54","23.55","","BRIANT","","","","","","1","SHOPS AT MERLE HAY","DES MOINES","IA",
"3872-2","06/12/12","VINYL","2830","EYCHANER PROPERTIES","486.67","192.82","293.85","60.38","","BRIANT","","","","","","1","SHOPS AT MERLE HAY","DES MOINES","IA",
"3872-2","06/12/12","VINYL","2830","EYCHANER PROPERTIES","456.55","220.42","236.13","51.72","","BRIANT","","","","","","1","SHOPS AT MERLE HAY","DES MOINES","IA",
"3874","03/08/12","VINYL","3074","LS2 GROUP","229.25","195.33","33.92","14.80","","BRIANT","","","","","","DEFAULT","LS2 GROUP","WEST DES MOINES","IA",
"3925","02/24/12","VINYL","3330","WEST DES MOINES CHIROPRACTIC","391.96","197.36","194.60","49.65","","BRIANT","","","","","","DEFAULT","WEST DES MOINES CHIROPRACTIC","WEST DES MOINES","IA",
"3983","03/07/12","VINYL","3359","DEBORAH L. JOHNSON LAW OFFICE P.C.","156.82","110.42","46.40","29.59","","BRIANT","","","","","","DEFAULT","DEBORAH L. JOHNSON LAW OFFICE P.C.","ALTOONA","IA",
"4000","04/04/12","VINYL","3368","CASSIDY TURLEY","155.92","47.03","108.89","69.84","","BRIANT","","","","","","1","EDWARD JONES","GRIMES","IA",
"4009","04/03/12","VINYL","3375","VALLEY RIDGE DENTAL","285.51","183.41","102.10","35.76","","BRIANT","","","","","","DEFAULT","VALLEY RIDGE DENTAL","WEST DES MOINES","IA",
"","","VINYL","","Product Totals","4111.99","2407.49","1704.50","41.45","0.00","BRIANT",

"","","","","Salesperson BRIANT Totals","185294.36","115435.66","69858.70","37.70","2911.93","BRIANT",

"4072","05/08/12","01","77950","NAGLE SIGNS  INC.","3000.00","2603.48","396.52","13.22","","HOUSE","","","","","","36","ACCELERATED PHYSICAL THERAPY","CLEAR LAKE","IA",
"4487","11/15/12","01","77950","NAGLE SIGNS  INC.","630.00","504.00","126.00","20.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"","","01","","Product Totals","3630.00","3107.48","522.52","14.39","0.00","HOUSE",

"3401","07/10/12","ALUM","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","55550.00","34979.40","20570.60","37.03","","HOUSE","","","","","","DEFAULT","CITY OF DES MOINES","DES MOINES","IA",
"3401","07/10/12","ALUM","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","2814.00","1866.17","947.83","33.68","","HOUSE","","","","","","DEFAULT","CITY OF DES MOINES","DES MOINES","IA",
"3883","03/23/12","ALUM","3318","CITY OF DES MOINES MUNICIPAL HOUSING AGENCY","14885.00","9650.19","5234.81","35.17","","HOUSE","","","","","","DEFAULT","CITY OF DES MOINES MUNICIPAL HOUSING AGENCY","DES MOINES","IA",
"4151","06/27/12","ALUM","3433","CROSSFIT ANKENY","638.06","455.18","182.88","28.66","60.00","HOUSE","","","","","","DEFAULT","CROSSFIT ANKENY","ANKENY","IA",
"","","ALUM","","Product Totals","73887.06","46950.94","26936.12","36.46","60.00","HOUSE",

"4120","06/11/12","AWNING","77950","NAGLE SIGNS  INC.","1261.53","795.39","466.14","36.95","","HOUSE","","","","","","13","ASPEN DENTAL","DES MOINES","IA",
"4176","06/29/12","AWNING","3414","RAMCO INNOVATIONS  INC.","1441.20","701.44","739.76","51.33","104.90","HOUSE","","","","","","DEFAULT","RAMCO INNOVATIONS, INC.","WEST DES MOINES","IA",
"4443","10/23/12","AWNING","77950","NAGLE SIGNS  INC.","32.81","26.25","6.56","19.99","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"","","AWNING","","Product Totals","2735.54","1523.08","1212.46","44.32","104.90","HOUSE",

